 LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN4903700000000,49,037,"San Juan County, UT",2016,"5,696     ","5,242     ",454     ,8.0     
CN4903900000000,49,039,"Sanpete County, UT",2016,"11,837     ","11,370     ",467     ,3.9     
CN4904100000000,49,041,"Sevier County, UT",2016,"9,641     ","9,220     ",421     ,4.4     
CN4904300000000,49,043,"Summit County, UT",2016,"24,030     ","23,285     ",745     ,3.1     
CN4904500000000,49,045,"Tooele County, UT",2016,"30,519     ","29,357     ","1,162     ",3.8     
CN4904700000000,49,047,"Uintah County, UT",2016,"14,370     ","13,033     ","1,337     ",9.3     
CN4904900000000,49,049,"Utah County, UT",2016,"279,346     ","270,835     ","8,511     ",3.0     
CN4905100000000,49,051,"Wasatch County, UT",2016,"13,940     ","13,477     ",463     ,3.3     
CN4905300000000,49,053,"Washington County, UT",2016,"67,474     ","64,981     ","2,493     ",3.7     
CN4905500000000,49,055,"Wayne County, UT",2016,"1,439     ","1,328     ",111     ,7.7     
CN4905700000000,49,057,"Weber County, UT",2016,"120,626     ","116,016     ","4,610     ",3.8     
CN5000100000000,50,001,"Addison County, VT",2016,"20,977     ","20,332     ",645     ,3.1     
CN5000300000000,50,003,"Bennington County, VT",2016,"18,474     ","17,770     ",704     ,3.8     
CN5000500000000,50,005,"Caledonia County, VT",2016,"15,008     ","14,388     ",620     ,4.1     
CN5000700000000,50,007,"Chittenden County, VT",2016,"95,198     ","92,845     ","2,353     ",2.5     
CN5000900000000,50,009,"Essex County, VT",2016,"2,717     ","2,558     ",159     ,5.9     
CN5001100000000,50,011,"Franklin County, VT",2016,"27,347     ","26,480     ",867     ,3.2     
CN5001300000000,50,013,"Grand Isle County, VT",2016,"3,955     ","3,798     ",157     ,4.0     
CN5001500000000,50,015,"Lamoille County, VT",2016,"13,853     ","13,254     ",599     ,4.3     
CN5001700000000,50,017,"Orange County, VT",2016,"15,895     ","15,400     ",495     ,3.1     
CN5001900000000,50,019,"Orleans County, VT",2016,"13,553     ","12,844     ",709     ,5.2     
CN5002100000000,50,021,"Rutland County, VT",2016,"31,152     ","29,941     ","1,211     ",3.9     
CN5002300000000,50,023,"Washington County, VT",2016,"34,013     ","32,923     ","1,090     ",3.2     
CN5002500000000,50,025,"Windham County, VT",2016,"23,330     ","22,552     ",778     ,3.3     
CN5002700000000,50,027,"Windsor County, VT",2016,"29,417     ","28,552     ",865     ,2.9     
CN5100100000000,51,001,"Accomack County, VA",2016,"15,799     ","15,038     ",761     ,4.8     
CN5100300000000,51,003,"Albemarle County, VA",2016,"54,092     ","52,200     ","1,892     ",3.5     
CN5100500000000,51,005,"Alleghany County, VA",2016,"6,922     ","6,571     ",351     ,5.1     
CN5100700000000,51,007,"Amelia County, VA",2016,"6,226     ","5,965     ",261     ,4.2     
CN5100900000000,51,009,"Amherst County, VA",2016,"15,140     ","14,482     ",658     ,4.3     
CN5101100000000,51,011,"Appomattox County, VA",2016,"6,974     ","6,652     ",322     ,4.6     
CN5101300000000,51,013,"Arlington County, VA",2016,"146,487     ","142,702     ","3,785     ",2.6     
CN5101500000000,51,015,"Augusta County, VA",2016,"36,855     ","35,521     ","1,334     ",3.6     
CN5101700000000,51,017,"Bath County, VA",2016,"2,502     ","2,410     ",92     ,3.7     
CN5101900000000,51,019,"Bedford County, VA",2016,"37,890     ","36,353     ","1,537     ",4.1     
CN5102100000000,51,021,"Bland County, VA",2016,"2,747     ","2,603     ",144     ,5.2     
CN5102300000000,51,023,"Botetourt County, VA",2016,"17,398     ","16,769     ",629     ,3.6     
CN5102500000000,51,025,"Brunswick County, VA",2016,"6,246     ","5,870     ",376     ,6.0     
CN5102700000000,51,027,"Buchanan County, VA",2016,"6,826     ","6,090     ",736     ,10.8     
CN5102900000000,51,029,"Buckingham County, VA",2016,"6,285     ","5,949     ",336     ,5.3     
CN5103100000000,51,031,"Campbell County, VA",2016,"26,026     ","24,885     ","1,141     ",4.4     
CN5103300000000,51,033,"Caroline County, VA",2016,"14,841     ","14,192     ",649     ,4.4     
CN5103500000000,51,035,"Carroll County, VA",2016,"12,928     ","12,264     ",664     ,5.1     
CN5103600000000,51,036,"Charles City County, VA",2016,"3,726     ","3,557     ",169     ,4.5     
CN5103700000000,51,037,"Charlotte County, VA",2016,"5,253     ","4,989     ",264     ,5.0     
CN5104100000000,51,041,"Chesterfield County, VA",2016,"180,031     ","173,141     ","6,890     ",3.8     
CN5104300000000,51,043,"Clarke County, VA",2016,"7,457     ","7,196     ",261     ,3.5     
CN5104500000000,51,045,"Craig County, VA",2016,"2,370     ","2,259     ",111     ,4.7     
CN5104700000000,51,047,"Culpeper County, VA",2016,"23,235     ","22,346     ",889     ,3.8     
CN5104900000000,51,049,"Cumberland County, VA",2016,"4,605     ","4,394     ",211     ,4.6     
CN5105100000000,51,051,"Dickenson County, VA",2016,"4,535     ","4,084     ",451     ,9.9     
CN5105300000000,51,053,"Dinwiddie County, VA",2016,"13,379     ","12,733     ",646     ,4.8     
CN5105700000000,51,057,"Essex County, VA",2016,"5,516     ","5,250     ",266     ,4.8     
CN5105900000000,51,059,"Fairfax County, VA",2016,"621,364     ","601,617     ","19,747     ",3.2     
CN5106100000000,51,061,"Fauquier County, VA",2016,"35,922     ","34,687     ","1,235     ",3.4     
CN5106300000000,51,063,"Floyd County, VA",2016,"8,226     ","7,900     ",326     ,4.0     
CN5106500000000,51,065,"Fluvanna County, VA",2016,"13,223     ","12,783     ",440     ,3.3     
CN5106700000000,51,067,"Franklin County, VA",2016,"26,435     ","25,309     ","1,126     ",4.3     
CN5106900000000,51,069,"Frederick County, VA",2016,"44,971     ","43,415     ","1,556     ",3.5     
CN5107100000000,51,071,"Giles County, VA",2016,"7,956     ","7,534     ",422     ,5.3     
CN5107300000000,51,073,"Gloucester County, VA",2016,"19,019     ","18,324     ",695     ,3.7     
CN5107500000000,51,075,"Goochland County, VA",2016,"10,694     ","10,293     ",401     ,3.7     
CN5107700000000,51,077,"Grayson County, VA",2016,"7,034     ","6,665     ",369     ,5.2     
CN5107900000000,51,079,"Greene County, VA",2016,"9,866     ","9,549     ",317     ,3.2     
CN5108100000000,51,081,"Greensville County, VA",2016,"4,186     ","3,971     ",215     ,5.1     
CN5108300000000,51,083,"Halifax County, VA",2016,"14,904     ","14,042     ",862     ,5.8     
CN5108500000000,51,085,"Hanover County, VA",2016,"56,875     ","54,896     ","1,979     ",3.5     
CN5108700000000,51,087,"Henrico County, VA",2016,"179,138     ","172,258     ","6,880     ",3.8     
CN5108900000000,51,089,"Henry County, VA",2016,"22,095     ","20,866     ","1,229     ",5.6     
CN5109100000000,51,091,"Highland County, VA",2016,"1,300     ","1,259     ",41     ,3.2     
CN5109300000000,51,093,"Isle of Wight County, VA",2016,"18,750     ","17,940     ",810     ,4.3     
CN5109500000000,51,095,"James City County, VA",2016,"34,206     ","32,883     ","1,323     ",3.9     
CN5109700000000,51,097,"King and Queen County, VA",2016,"3,613     ","3,462     ",151     ,4.2     
CN5109900000000,51,099,"King George County, VA",2016,"12,268     ","11,756     ",512     ,4.2     
CN5110100000000,51,101,"King William County, VA",2016,"8,761     ","8,435     ",326     ,3.7     
CN5110300000000,51,103,"Lancaster County, VA",2016,"5,100     ","4,814     ",286     ,5.6     
CN5110500000000,51,105,"Lee County, VA",2016,"8,479     ","7,902     ",577     ,6.8     
CN5110700000000,51,107,"Loudoun County, VA",2016,"202,652     ","196,245     ","6,407     ",3.2     
CN5110900000000,51,109,"Louisa County, VA",2016,"18,457     ","17,762     ",695     ,3.8     
CN5111100000000,51,111,"Lunenburg County, VA",2016,"5,252     ","5,011     ",241     ,4.6     
CN5111300000000,51,113,"Madison County, VA",2016,"7,182     ","6,961     ",221     ,3.1     
CN5111500000000,51,115,"Mathews County, VA",2016,"4,067     ","3,906     ",161     ,4.0     
CN5111700000000,51,117,"Mecklenburg County, VA",2016,"12,420     ","11,722     ",698     ,5.6     
CN5111900000000,51,119,"Middlesex County, VA",2016,"4,985     ","4,797     ",188     ,3.8     
CN5112100000000,51,121,"Montgomery County, VA",2016,"49,782     ","47,776     ","2,006     ",4.0     
CN5112500000000,51,125,"Nelson County, VA",2016,"7,223     ","6,966     ",257     ,3.6     
CN5112700000000,51,127,"New Kent County, VA",2016,"11,325     ","10,942     ",383     ,3.4     
CN5113100000000,51,131,"Northampton County, VA",2016,"5,905     ","5,567     ",338     ,5.7     
CN5113300000000,51,133,"Northumberland County, VA",2016,"5,452     ","5,157     ",295     ,5.4     
CN5113500000000,51,135,"Nottoway County, VA",2016,"7,050     ","6,772     ",278     ,3.9     
CN5113700000000,51,137,"Orange County, VA",2016,"16,375     ","15,717     ",658     ,4.0     
CN5113900000000,51,139,"Page County, VA",2016,"11,534     ","10,893     ",641     ,5.6     
CN5114100000000,51,141,"Patrick County, VA",2016,"8,034     ","7,648     ",386     ,4.8     
CN5114300000000,51,143,"Pittsylvania County, VA",2016,"29,629     ","28,231     ","1,398     ",4.7     
CN5114500000000,51,145,"Powhatan County, VA",2016,"13,523     ","13,043     ",480     ,3.5     
CN5114700000000,51,147,"Prince Edward County, VA",2016,"10,140     ","9,599     ",541     ,5.3     
CN5114900000000,51,149,"Prince George County, VA",2016,"15,022     ","14,301     ",721     ,4.8     
CN5115300000000,51,153,"Prince William County, VA",2016,"234,139     ","225,737     ","8,402     ",3.6     
CN5115500000000,51,155,"Pulaski County, VA",2016,"16,498     ","15,539     ",959     ,5.8     
CN5115700000000,51,157,"Rappahannock County, VA",2016,"3,720     ","3,590     ",130     ,3.5     
CN5115900000000,51,159,"Richmond County, VA",2016,"3,897     ","3,752     ",145     ,3.7     
CN5116100000000,51,161,"Roanoke County, VA",2016,"49,286     ","47,539     ","1,747     ",3.5     
CN5116300000000,51,163,"Rockbridge County, VA",2016,"10,336     ","9,880     ",456     ,4.4     
CN5116500000000,51,165,"Rockingham County, VA",2016,"40,447     ","39,048     ","1,399     ",3.5     
CN5116700000000,51,167,"Russell County, VA",2016,"11,162     ","10,439     ",723     ,6.5     
CN5116900000000,51,169,"Scott County, VA",2016,"9,471     ","9,014     ",457     ,4.8     
CN5117100000000,51,171,"Shenandoah County, VA",2016,"20,845     ","20,068     ",777     ,3.7     
CN5117300000000,51,173,"Smyth County, VA",2016,"13,728     ","12,936     ",792     ,5.8     
CN5117500000000,51,175,"Southampton County, VA",2016,"9,038     ","8,686     ",352     ,3.9     
CN5117700000000,51,177,"Spotsylvania County, VA",2016,"64,475     ","61,857     ","2,618     ",4.1     
CN5117900000000,51,179,"Stafford County, VA",2016,"67,494     ","64,858     ","2,636     ",3.9     
CN5118100000000,51,181,"Surry County, VA",2016,"3,649     ","3,457     ",192     ,5.3     
CN5118300000000,51,183,"Sussex County, VA",2016,"4,037     ","3,789     ",248     ,6.1     
CN5118500000000,51,185,"Tazewell County, VA",2016,"15,969     ","14,764     ","1,205     ",7.5     
CN5118700000000,51,187,"Warren County, VA",2016,"19,746     ","18,956     ",790     ,4.0     
CN5119100000000,51,191,"Washington County, VA",2016,"26,933     ","25,725     ","1,208     ",4.5     
CN5119300000000,51,193,"Westmoreland County, VA",2016,"8,926     ","8,516     ",410     ,4.6     
CN5119500000000,51,195,"Wise County, VA",2016,"13,063     ","11,948     ","1,115     ",8.5     
CN5119700000000,51,197,"Wythe County, VA",2016,"13,588     ","12,815     ",773     ,5.7     
CN5119900000000,51,199,"York County, VA",2016,"31,985     ","30,741     ","1,244     ",3.9     
CN5151000000000,51,510,"Alexandria city, VA",2016,"95,389     ","92,649     ","2,740     ",2.9     
CN5152000000000,51,520,"Bristol city, VA",2016,"7,501     ","7,122     ",379     ,5.1     
CN5153000000000,51,530,"Buena Vista city, VA",2016,"3,262     ","3,095     ",167     ,5.1     
CN5154000000000,51,540,"Charlottesville city, VA",2016,"24,830     ","23,999     ",831     ,3.3     
CN5155000000000,51,550,"Chesapeake city, VA",2016,"116,459     ","111,486     ","4,973     ",4.3     
CN5157000000000,51,570,"Colonial Heights city, VA",2016,"8,784     ","8,396     ",388     ,4.4     
CN5158000000000,51,580,"Covington city, VA",2016,"2,379     ","2,241     ",138     ,5.8     
CN5159000000000,51,590,"Danville city, VA",2016,"19,036     ","17,892     ","1,144     ",6.0     
CN5159500000000,51,595,"Emporia city, VA",2016,"2,230     ","2,086     ",144     ,6.5     
CN5160000000000,51,600,"Fairfax city, VA",2016,"12,950     ","12,556     ",394     ,3.0     
CN5161000000000,51,610,"Falls Church city, VA",2016,"7,948     ","7,732     ",216     ,2.7     
CN5162000000000,51,620,"Franklin city, VA",2016,"3,547     ","3,336     ",211     ,5.9     
CN5163000000000,51,630,"Fredericksburg city, VA",2016,"13,530     ","12,891     ",639     ,4.7     
CN5164000000000,51,640,"Galax city, VA",2016,"2,905     ","2,760     ",145     ,5.0     
CN5165000000000,51,650,"Hampton city, VA",2016,"64,276     ","60,662     ","3,614     ",5.6     
CN5166000000000,51,660,"Harrisonburg city, VA",2016,"24,269     ","23,127     ","1,142     ",4.7     
CN5167000000000,51,670,"Hopewell city, VA",2016,"9,681     ","9,052     ",629     ,6.5     
CN5167800000000,51,678,"Lexington city, VA",2016,"2,255     ","2,113     ",142     ,6.3     
CN5168000000000,51,680,"Lynchburg city, VA",2016,"35,374     ","33,549     ","1,825     ",5.2     
CN5168300000000,51,683,"Manassas city, VA",2016,"21,834     ","21,058     ",776     ,3.6     
CN5168500000000,51,685,"Manassas Park city, VA",2016,"8,410     ","8,112     ",298     ,3.5     
CN5169000000000,51,690,"Martinsville city, VA",2016,"5,165     ","4,799     ",366     ,7.1     
CN5170000000000,51,700,"Newport News city, VA",2016,"88,891     ","84,375     ","4,516     ",5.1     
CN5171000000000,51,710,"Norfolk city, VA",2016,"110,644     ","104,850     ","5,794     ",5.2     
CN5172000000000,51,720,"Norton city, VA",2016,"1,649     ","1,537     ",112     ,6.8     
CN5173000000000,51,730,"Petersburg city, VA",2016,"13,509     ","12,476     ","1,033     ",7.6     
CN5173500000000,51,735,"Poquoson city, VA",2016,"6,178     ","5,960     ",218     ,3.5     
CN5174000000000,51,740,"Portsmouth city, VA",2016,"44,370     ","41,682     ","2,688     ",6.1     
CN5175000000000,51,750,"Radford city, VA",2016,"8,316     ","7,869     ",447     ,5.4     
CN5176000000000,51,760,"Richmond city, VA",2016,"113,825     ","108,599     ","5,226     ",4.6     
CN5177000000000,51,770,"Roanoke city, VA",2016,"48,994     ","46,909     ","2,085     ",4.3     
CN5177500000000,51,775,"Salem city, VA",2016,"12,824     ","12,319     ",505     ,3.9     
CN5179000000000,51,790,"Staunton city, VA",2016,"11,933     ","11,471     ",462     ,3.9     
CN5180000000000,51,800,"Suffolk city, VA",2016,"42,341     ","40,358     ","1,983     ",4.7     
CN5181000000000,51,810,"Virginia Beach city, VA",2016,"228,787     ","219,775     ","9,012     ",3.9     
CN5182000000000,51,820,"Waynesboro city, VA",2016,"10,105     ","9,691     ",414     ,4.1     
CN5183000000000,51,830,"Williamsburg city, VA",2016,"6,630     ","6,260     ",370     ,5.6     
CN5184000000000,51,840,"Winchester city, VA",2016,"14,289     ","13,726     ",563     ,3.9     
CN5300100000000,53,001,"Adams County, WA",2016,"8,699     ","8,107     ",592     ,6.8     
CN5300300000000,53,003,"Asotin County, WA",2016,"9,993     ","9,482     ",511     ,5.1     
CN5300500000000,53,005,"Benton County, WA",2016,"94,454     ","88,269     ","6,185     ",6.5     
CN5300700000000,53,007,"Chelan County, WA",2016,"43,917     ","41,339     ","2,578     ",5.9     
CN5300900000000,53,009,"Clallam County, WA",2016,"27,450     ","25,278     ","2,172     ",7.9     
CN5301100000000,53,011,"Clark County, WA",2016,"220,608     ","206,811     ","13,797     ",6.3     
CN5301300000000,53,013,"Columbia County, WA",2016,"1,732     ","1,614     ",118     ,6.8     
CN5301500000000,53,015,"Cowlitz County, WA",2016,"44,859     ","41,501     ","3,358     ",7.5     
CN5301700000000,53,017,"Douglas County, WA",2016,"20,661     ","19,192     ","1,469     ",7.1     
CN5301900000000,53,019,"Ferry County, WA",2016,"2,497     ","2,227     ",270     ,10.8     
CN5302100000000,53,021,"Franklin County, WA",2016,"39,969     ","36,913     ","3,056     ",7.6     
CN5302300000000,53,023,"Garfield County, WA",2016,922     ,867     ,55     ,6.0     
CN5302500000000,53,025,"Grant County, WA",2016,"44,807     ","41,486     ","3,321     ",7.4     
CN5302700000000,53,027,"Grays Harbor County, WA",2016,"27,373     ","24,989     ","2,384     ",8.7     
CN5302900000000,53,029,"Island County, WA",2016,"32,821     ","30,844     ","1,977     ",6.0     
CN5303100000000,53,031,"Jefferson County, WA",2016,"11,509     ","10,673     ",836     ,7.3     
