"","name","province","region","English","French","both","either","neither","total","engperc","frenperc"
"3849","Barrhead County No. 11","pr48","British Columbia",6075,200,200,6075,10,6085,99.835661462613,3.28677074774035
"3850","Barrhead","pr48","British Columbia",4275,200,195,4280,20,4300,99.4186046511628,4.65116279069767
"3851","Westlock County","pr48","British Columbia",7605,430,430,7605,35,7640,99.5418848167539,5.6282722513089
"3852","Woodlands County","pr48","British Columbia",4300,155,150,4305,10,4315,99.6523754345307,3.59212050984936
"3853","Whitecourt","pr48","British Columbia",9585,540,540,9585,20,9605,99.7917751171265,5.62207183758459
"3854","Westlock","pr48","British Columbia",4565,235,235,4565,5,4570,99.890590809628,5.14223194748359
"3855","Clyde","pr48","British Columbia",495,15,15,495,0,495,100,3.03030303030303
"3856","Thorhild County No. 7","pr48","British Columbia",3380,90,90,3380,10,3390,99.7050147492625,2.65486725663717
"3857","Athabasca County","pr48","British Columbia",7650,470,465,7655,10,7665,99.8043052837573,6.13176777560339
"3858","Mewatha Beach","pr48","British Columbia",80,5,5,80,0,80,100,6.25
"3859","Boyle","pr48","British Columbia",910,35,35,910,10,920,98.9130434782609,3.80434782608696
"3860","Sunset Beach","pr48","British Columbia",45,0,0,45,0,45,100,0
"3861","Athabasca","pr48","British Columbia",2895,195,195,2895,5,2900,99.8275862068966,6.72413793103448
"3862","Island Lake","pr48","British Columbia",240,25,25,240,0,240,100,10.4166666666667
"3863","Island Lake South","pr48","British Columbia",75,5,5,75,0,75,100,6.66666666666667
"3864","Bondiss","pr48","British Columbia",105,10,10,105,0,105,100,9.52380952380952
"3865","South Baptiste","pr48","British Columbia",50,0,0,50,0,50,100,0
"3866","West Baptiste","pr48","British Columbia",50,0,0,50,0,50,100,0
"3867","Whispering Hills","pr48","British Columbia",110,10,10,110,0,110,100,9.09090909090909
"3868","Alexis 133","pr48","British Columbia",820,20,20,820,0,820,100,2.4390243902439
"3869","Yellowhead County","pr48","British Columbia",10365,470,465,10370,25,10395,99.7113997113997,4.52140452140452
"3870","Hinton","pr48","British Columbia",9610,915,910,9615,25,9640,99.6887966804979,9.49170124481328
"3871","Edson","pr48","British Columbia",8345,505,500,8350,15,8365,99.7609085475194,6.03705917513449
"3872","Crowsnest Pass","pr48","British Columbia",5425,180,180,5425,10,5435,99.8160073597056,3.31186752529899
"3873","Kananaskis","pr48","British Columbia",250,40,40,250,0,250,100,16
"3874","Bighorn No. 8","pr48","British Columbia",1330,160,155,1335,0,1335,99.625468164794,11.9850187265918
"3875","Canmore","pr48","British Columbia",12210,2450,2425,12235,25,12260,99.5921696574225,19.9836867862969
"3876","Ghost Lake","pr48","British Columbia",80,5,5,80,0,80,100,6.25
"3877","Waiparous","pr48","British Columbia",45,5,5,45,0,45,100,11.1111111111111
"3878","Improvement District No.  9 Banff","pr48","British Columbia",1175,150,150,1175,0,1175,100,12.7659574468085
"3879","Jasper","pr48","British Columbia",4020,675,670,4025,5,4030,99.7518610421836,16.7493796526055
"3880","Banff","pr48","British Columbia",7490,955,945,7500,80,7580,98.8126649076517,12.598944591029
"3881","Ranchland No. 66","pr48","British Columbia",80,0,0,80,0,80,100,0
"3882","Stoney 142, 143, 144","pr48","British Columbia",3490,20,20,3490,5,3495,99.8569384835479,0.572246065808298
"3883","Wood Buffalo","pr48","British Columbia",65030,4800,4700,65130,385,65515,99.2597115164466,7.32656643516752
"3884","Janvier 194","pr48","British Columbia",295,0,0,295,0,295,100,0
"3885","Gregoire Lake 176","pr48","British Columbia",275,0,0,275,0,275,100,0
"3886","Allison Bay 219","pr48","British Columbia",85,0,0,85,0,85,100,0
"3887","Dog Head 218","pr48","British Columbia",110,0,0,110,5,115,95.6521739130435,0
"3888","Fort Mackay","pr48","British Columbia",560,10,10,560,0,560,100,1.78571428571429
"3889","High Prairie","pr48","British Columbia",2540,110,110,2540,5,2545,99.803536345776,4.32220039292731
"3890","Swan Hills","pr48","British Columbia",1465,70,70,1465,0,1465,100,4.77815699658703
"3891","Northern Sunrise County","pr48","British Columbia",1770,450,430,1790,5,1795,98.6072423398329,25.0696378830084
"3892","Big Lakes","pr48","British Columbia",5905,185,185,5905,0,5905,100,3.13293818797629
"3893","Slave Lake","pr48","British Columbia",6745,265,260,6750,10,6760,99.7781065088757,3.92011834319527
"3894","Opportunity No. 17","pr48","British Columbia",3055,35,35,3055,20,3075,99.349593495935,1.13821138211382
"3895","Lesser Slave River No.124","pr48","British Columbia",2925,105,105,2925,0,2925,100,3.58974358974359
"3896","Nampa","pr48","British Columbia",355,25,20,360,5,365,97.2602739726027,6.84931506849315
"3897","Clear Hills","pr48","British Columbia",2645,45,40,2650,155,2805,94.2959001782531,1.60427807486631
"3898","Hines Creek","pr48","British Columbia",380,10,10,380,0,380,100,2.63157894736842
"3899","Northern Lights County","pr48","British Columbia",4110,150,150,4110,5,4115,99.8784933171324,3.64520048602673
"3900","Manning","pr48","British Columbia",1105,25,25,1105,5,1110,99.5495495495496,2.25225225225225
"3901","High Level","pr48","British Columbia",3615,110,110,3615,15,3630,99.5867768595041,3.03030303030303
"3902","Mackenzie County SM","pr48","British Columbia",10185,90,85,10190,720,10910,93.3547204399633,0.824931255728689
"3903","Rainbow Lake","pr48","British Columbia",870,30,30,870,5,875,99.4285714285714,3.42857142857143
"3904","Jean Baptiste Gambler 183","pr48","British Columbia",250,0,0,250,0,250,100,0
"3905","Wabasca 166","pr48","British Columbia",150,0,0,150,0,150,100,0
"3906","Wabasca 166A","pr48","British Columbia",730,5,5,730,0,730,100,0.684931506849315
"3907","Wabasca 166B","pr48","British Columbia",250,0,0,250,0,250,100,0
"3908","Wabasca 166C","pr48","British Columbia",180,0,0,180,0,180,100,0
"3909","Wabasca 166D","pr48","British Columbia",890,5,5,890,0,890,100,0.561797752808989
"3910","Utikoomak Lake 155","pr48","British Columbia",640,0,0,640,0,640,100,0
"3911","Utikoomak Lake 155A","pr48","British Columbia",120,0,0,120,0,120,100,0
"3912","Drift Pile River 150","pr48","British Columbia",800,5,5,800,0,800,100,0.625
"3913","Sucker Creek 150A","pr48","British Columbia",675,5,5,675,0,675,100,0.740740740740741
"3914","Swan River 150E","pr48","British Columbia",310,0,0,310,0,310,100,0
"3915","Sawridge 150G","pr48","British Columbia",45,0,0,45,0,45,100,0
"3916","Fox Lake 162","pr48","British Columbia",1855,10,10,1855,25,1880,98.6702127659574,0.531914893617021
"3917","Kapawe'no First Nation (Freeman 150B)","pr48","British Columbia",115,0,0,115,0,115,100,0
"3918","John d'Or Prairie 215","pr48","British Columbia",1125,5,5,1125,0,1125,100,0.444444444444444
"3919","Tall Cree 173","pr48","British Columbia",205,5,5,205,0,205,100,2.4390243902439
"3920","Tall Cree 173A","pr48","British Columbia",170,5,5,170,0,170,100,2.94117647058824
"3921","Boyer 164","pr48","British Columbia",210,0,0,210,0,210,100,0
"3922","Child Lake 164A","pr48","British Columbia",185,0,0,185,0,185,100,0
"3923","Hay Lake 209","pr48","British Columbia",935,5,5,935,15,950,98.4210526315789,0.526315789473684
"3924","Bushe River 207","pr48","British Columbia",490,0,0,490,0,490,100,0
"3925","Upper Hay River 212","pr48","British Columbia",290,0,0,290,0,290,100,0
"3926","Little Buffalo S-É","pr48","British Columbia",385,0,0,385,0,385,100,0
"3927","Desmarais","pr48","British Columbia",125,5,5,125,0,125,100,4
"3928","Woodland Cree 226","pr48","British Columbia",700,0,0,700,0,700,100,0
"3929","Woodland Cree 228","pr48","British Columbia",145,0,0,145,0,145,100,0
"3930","Fort Vermilion 173B","pr48","British Columbia",95,0,0,95,0,95,100,0
"3931","Loon Lake 235","pr48","British Columbia",510,0,0,510,0,510,100,0
"3932","Fox Creek","pr48","British Columbia",1970,65,65,1970,0,1970,100,3.2994923857868
"3933","Grande Cache","pr48","British Columbia",4240,240,240,4240,15,4255,99.647473560517,5.64042303172738
"3934","Greenview No. 16","pr48","British Columbia",5285,170,170,5285,15,5300,99.7169811320755,3.20754716981132
"3935","Valleyview","pr48","British Columbia",1735,65,65,1735,5,1740,99.7126436781609,3.73563218390805
"3936","Sturgeon Lake 154","pr48","British Columbia",1160,5,5,1160,0,1160,100,0.431034482758621
"3937","Grande Prairie County No. 1","pr48","British Columbia",20285,980,975,20290,45,20335,99.7541185148758,4.81927710843374
"3938","Hythe","pr48","British Columbia",780,10,10,780,10,790,98.7341772151899,1.26582278481013
"3939","Beaverlodge","pr48","British Columbia",2350,60,60,2350,15,2365,99.3657505285412,2.5369978858351
"3940","Wembley","pr48","British Columbia",1385,60,60,1385,0,1385,100,4.33212996389892
"3941","Grande Prairie","pr48","British Columbia",54465,3955,3890,54530,160,54690,99.5885902358749,7.23166940939843
"3942","Sexsmith","pr48","British Columbia",2420,80,80,2420,0,2420,100,3.30578512396694
"3943","Peace River","pr48","British Columbia",6635,795,785,6645,40,6685,99.2520568436799,11.8922961854899
"3944","Smoky River No. 130","pr48","British Columbia",2100,1105,1075,2130,5,2135,98.3606557377049,51.7564402810305
"3945","McLennan","pr48","British Columbia",740,160,160,740,0,740,100,21.6216216216216
"3946","Donnelly","pr48","British Columbia",300,195,185,310,0,310,96.7741935483871,62.9032258064516
"3947","Falher","pr48","British Columbia",960,595,560,995,0,995,96.4824120603015,59.7989949748744
"3948","Girouxville","pr48","British Columbia",250,160,145,265,0,265,94.3396226415094,60.377358490566
"3949","Birch Hills County","pr48","British Columbia",1560,160,160,1560,25,1585,98.4227129337539,10.0946372239748
"3950","Spirit River No. 133","pr48","British Columbia",710,20,20,710,5,715,99.3006993006993,2.7972027972028
"3951","Rycroft","pr48","British Columbia",625,20,20,625,0,625,100,3.2
"3952","Spirit River","pr48","British Columbia",1010,40,40,1010,5,1015,99.5073891625616,3.94088669950739
"3953","Saddle Hills County","pr48","British Columbia",2290,40,40,2290,0,2290,100,1.74672489082969
"3954","Fairview No. 136","pr48","British Columbia",1670,25,25,1670,0,1670,100,1.49700598802395
"3955","Fairview","pr48","British Columbia",3075,70,70,3075,0,3075,100,2.27642276422764
"3956","Peace No. 135","pr48","British Columbia",1340,60,60,1340,5,1345,99.6282527881041,4.46096654275093
"3957","Berwyn","pr48","British Columbia",525,25,25,525,0,525,100,4.76190476190476
"3958","Grimshaw","pr48","British Columbia",2450,100,95,2455,10,2465,99.3914807302231,4.05679513184584
"3959","Horse Lakes 152B","pr48","British Columbia",400,0,0,400,0,400,100,0
"3960","Elkford","pr59","British Columbia",2525,110,110,2525,0,2525,100,4.35643564356436
"3961","Sparwood","pr59","British Columbia",3665,125,125,3665,0,3665,100,3.4106412005457
"3962","Fernie","pr59","British Columbia",4380,410,410,4380,5,4385,99.8859749144812,9.35005701254276
"3963","East Kootenay A","pr59","British Columbia",1900,165,160,1905,0,1905,99.737532808399,8.66141732283465
"3964","East Kootenay B","pr59","British Columbia",1740,105,95,1750,0,1750,99.4285714285714,6
"3965","Cranbrook","pr59","British Columbia",18975,800,795,18980,25,19005,99.8421468034728,4.20941857405946
"3966","Kimberley","pr59","British Columbia",6595,330,330,6595,5,6600,99.9242424242424,5
"3967","East Kootenay C","pr59","British Columbia",5710,280,280,5710,5,5715,99.912510936133,4.89938757655293
"3968","East Kootenay E","pr59","British Columbia",1635,80,80,1635,0,1635,100,4.89296636085627
"3969","Invermere","pr59","British Columbia",2900,185,185,2900,0,2900,100,6.37931034482759
"3970","Radium Hot Springs","pr59","British Columbia",770,45,45,770,0,770,100,5.84415584415584
"3971","Canal Flats","pr59","British Columbia",710,65,65,710,0,710,100,9.15492957746479
"3972","East Kootenay F","pr59","British Columbia",2635,155,155,2635,0,2635,100,5.88235294117647
"3973","East Kootenay G","pr59","British Columbia",1415,70,70,1415,0,1415,100,4.9469964664311
"3974","Tobacco Plains 2","pr59","British Columbia",55,0,0,55,0,55,100,0
"3975","Kootenay 1","pr59","British Columbia",100,0,0,100,0,100,100,0
"3976","Columbia Lake 3","pr59","British Columbia",135,5,5,135,0,135,100,3.7037037037037
"3977","Creston","pr59","British Columbia",5170,225,220,5175,5,5180,99.8069498069498,4.34362934362934
"3978","Central Kootenay A","pr59","British Columbia",2030,135,135,2030,0,2030,100,6.65024630541872
"3979","Salmo","pr59","British Columbia",1140,50,50,1140,0,1140,100,4.3859649122807
"3980","Central Kootenay B","pr59","British Columbia",4460,145,140,4465,0,4465,99.8880179171333,3.2474804031355
"3981","Nelson","pr59","British Columbia",10000,1115,1110,10005,25,10030,99.7008973080758,11.1166500498504
"3982","Central Kootenay C","pr59","British Columbia",1365,50,50,1365,5,1370,99.6350364963504,3.64963503649635
"3983","Slocan","pr59","British Columbia",295,15,15,295,0,295,100,5.08474576271187
"3984","Kaslo","pr59","British Columbia",1005,75,75,1005,5,1010,99.5049504950495,7.42574257425743
"3985","Silverton","pr59","British Columbia",200,15,15,200,0,200,100,7.5
"3986","New Denver","pr59","British Columbia",475,35,35,475,0,475,100,7.36842105263158
"3987","Central Kootenay D","pr59","British Columbia",1410,135,130,1415,0,1415,99.6466431095406,9.54063604240283
"3988","Central Kootenay E","pr59","British Columbia",3775,325,325,3775,0,3775,100,8.60927152317881
"3989","Central Kootenay F","pr59","British Columbia",3970,320,315,3975,5,3980,99.748743718593,8.04020100502512
"3990","Castlegar","pr59","British Columbia",7660,405,405,7660,25,7685,99.6746909564086,5.27000650618087
"3991","Central Kootenay G","pr59","British Columbia",1590,85,85,1590,0,1590,100,5.34591194968553
"3992","Nakusp","pr59","British Columbia",1540,75,75,1540,0,1540,100,4.87012987012987
"3993","Central Kootenay H","pr59","British Columbia",4280,335,325,4290,5,4295,99.65075669383,7.79976717112922
"3994","Central Kootenay I","pr59","British Columbia",2565,145,140,2570,5,2575,99.6116504854369,5.63106796116505
"3995","Central Kootenay J","pr59","British Columbia",2995,155,150,3000,0,3000,99.8333333333333,5.16666666666667
"3996","Central Kootenay K","pr59","British Columbia",1760,75,75,1760,0,1760,100,4.26136363636364
"3997","Creston 1","pr59","British Columbia",110,0,0,110,0,110,100,0
"3998","Fruitvale","pr59","British Columbia",2015,55,55,2015,5,2020,99.7524752475248,2.72277227722772
"3999","Montrose","pr59","British Columbia",1025,35,35,1025,5,1030,99.5145631067961,3.39805825242718
"4000","Trail","pr59","British Columbia",7475,215,215,7475,15,7490,99.7997329773031,2.87049399198932
"4001","Warfield","pr59","British Columbia",1690,60,60,1690,5,1695,99.7050147492625,3.53982300884956
"4002","Rossland","pr59","British Columbia",3545,450,445,3550,5,3555,99.71870604782,12.6582278481013
"4003","Kootenay Boundary A","pr59","British Columbia",1845,55,55,1845,5,1850,99.7297297297297,2.97297297297297
"4004","Kootenay Boundary B","pr59","British Columbia",1390,45,45,1390,0,1390,100,3.23741007194245
"4005","Grand Forks","pr59","British Columbia",3870,120,120,3870,5,3875,99.8709677419355,3.09677419354839
"4006","Midway","pr59","British Columbia",675,25,25,675,0,675,100,3.7037037037037
"4007","Greenwood","pr59","British Columbia",710,25,25,710,5,715,99.3006993006993,3.4965034965035
"4008","Kootenay Boundary C","pr59","British Columbia",1385,55,55,1385,0,1385,100,3.97111913357401
"4009","Kootenay Boundary D","pr59","British Columbia",3185,100,95,3190,0,3190,99.8432601880878,3.13479623824451
"4010","Kootenay Boundary E","pr59","British Columbia",1965,110,110,1965,5,1970,99.746192893401,5.58375634517767
"4011","Osoyoos","pr59","British Columbia",4690,265,260,4695,55,4750,98.7368421052632,5.57894736842105
"4012","Keremeos","pr59","British Columbia",1325,55,55,1325,5,1330,99.6240601503759,4.13533834586466
"4013","Oliver","pr59","British Columbia",4595,235,235,4595,100,4695,97.8700745473908,5.00532481363152
"4014","Okanagan-Similkameen A","pr59","British Columbia",1795,120,115,1800,90,1890,94.973544973545,6.34920634920635
"4015","Princeton","pr59","British Columbia",2685,85,85,2685,0,2685,100,3.1657355679702
"4016","Okanagan-Similkameen B","pr59","British Columbia",1120,80,75,1125,15,1140,98.2456140350877,7.01754385964912
"4017","Okanagan-Similkameen C","pr59","British Columbia",3325,205,200,3330,140,3470,95.821325648415,5.90778097982709
"4018","Summerland","pr59","British Columbia",11065,730,725,11070,45,11115,99.5501574448943,6.56770130454341
"4019","Penticton","pr59","British Columbia",32140,2050,2040,32150,200,32350,99.3508500772797,6.33693972179289
"4020","Okanagan-Similkameen D","pr59","British Columbia",5700,330,330,5700,15,5715,99.737532808399,5.7742782152231
"4021","Okanagan-Similkameen E","pr59","British Columbia",1840,245,245,1840,0,1840,100,13.3152173913043
"4022","Okanagan-Similkameen F","pr59","British Columbia",2100,175,175,2100,0,2100,100,8.33333333333333
"4023","Okanagan-Similkameen G","pr59","British Columbia",2290,100,100,2290,30,2320,98.7068965517241,4.31034482758621
"4024","Okanagan-Similkameen H","pr59","British Columbia",1770,60,60,1770,0,1770,100,3.38983050847458
"4025","Lower Similkameen 2","pr59","British Columbia",50,0,0,50,0,50,100,0
