"City, State",Classification,Definition,DRG,Hospital Referral Region Description,Provider City,Provider Id,Provider Name,Provider State,Provider Street Address,Provider Zip Code,Average Covered Charges ,Average Total Payments ,Number of Records,Reimbursement Rate,Total Discharges ,Total Payment
"TULARE, CA",Circulatory System,CHEST PAIN,313,CA - Bakersfield,TULARE,50359,TULARE REGIONAL MEDICAL CENTER,CA,869 CHERRY AVENUE,93274,11705.00,4543.00,1,0.388137444,60,"272,580"
"BAKERSFIELD, CA",Circulatory System,CHEST PAIN,313,CA - Bakersfield,BAKERSFIELD,50036,BAKERSFIELD MEMORIAL HOSPITAL,CA,420 34TH ST BOX 1888,93301,24944.00,4389.00,1,0.175947761,67,"294,049.00"
"VISALIA, CA",Circulatory System,CHEST PAIN,313,CA - Bakersfield,VISALIA,50057,KAWEAH DELTA MEDICAL CENTER,CA,400 W MINERAL KING AVE,93291,20898.00,4376.00,1,0.20938414,125,"546,970"
"BAKERSFIELD, CA",Circulatory System,CHEST PAIN,313,CA - Bakersfield,BAKERSFIELD,50455,SAN JOAQUIN COMMUNITY HOSPITAL,CA,2615 CHESTER AVENUE,93301,20427.00,4228.00,1,0.206983235,129,"545,412"
"CHICO, CA",Circulatory System,CHEST PAIN,313,CA - Chico,CHICO,50039,ENLOE MEDICAL CENTER,CA,1531 ESPLANADE,95926,27595.00,3770.00,1,0.136616906,33,"124,408.00"
"PARADISE, CA",Circulatory System,CHEST PAIN,313,CA - Chico,PARADISE,50225,FEATHER RIVER HOSPITAL,CA,5974 PENTZ ROAD,95969,48067.00,3839.00,1,0.079865235,53,"203,461.00"
"OROVILLE, CA",Circulatory System,CHEST PAIN,313,CA - Chico,OROVILLE,50030,OROVILLE HOSPITAL,CA,2767 OLIVE HIGHWAY,95966,18574.00,4206.00,1,0.22645688,111,"466,890.00"
"MARTINEZ, CA",Circulatory System,CHEST PAIN,313,CA - Contra Costa County,MARTINEZ,50276,CONTRA COSTA REGIONAL MEDICAL CENTER,CA,2500 ALHAMBRA AVE,94553,15988.00,8985.00,1,0.561984582,20,"179,703"
"CONCORD, CA",Circulatory System,CHEST PAIN,313,CA - Contra Costa County,CONCORD,50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,CA,2540 EAST ST,94520,61107.00,4667.00,1,0.076373812,21,"98,007"
"ANTIOCH, CA",Circulatory System,CHEST PAIN,313,CA - Contra Costa County,ANTIOCH,50523,SUTTER DELTA MEDICAL CENTER,CA,3901 LONE TREE WAY,94509,24593.00,5086.00,1,0.206812058,23,"116,982.00"
"WALNUT CREEK, CA",Circulatory System,CHEST PAIN,313,CA - Contra Costa County,WALNUT CREEK,50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,CA,1601 YGNACIO VALLEY RD,94598,62420.00,5808.00,1,0.09305331,27,"156,826.00"
"FAIRFIELD, CA",Circulatory System,CHEST PAIN,313,CA - Contra Costa County,FAIRFIELD,50367,NORTHBAY MEDICAL CENTER,CA,1200 B  GALE WILSON BLVD,94533,60589.00,7093.00,1,0.117075793,49,"347,580.00"
"MADERA, CA",Circulatory System,CHEST PAIN,313,CA - Fresno,MADERA,50568,MADERA COMMUNITY HOSPITAL,CA,1250 E ALMOND AVE,93637,8397.00,5067.00,1,0.603487015,15,"76,011"
"REEDLEY, CA",Circulatory System,CHEST PAIN,313,CA - Fresno,REEDLEY,50192,Adventist Medical Center,CA,372 W CYPRESS AVE,93654,12656.00,3849.00,1,0.304136541,18,"69,282"
"FRESNO, CA",Circulatory System,CHEST PAIN,313,CA - Fresno,FRESNO,50060,COMMUNITY REGIONAL MEDICAL CENTER,CA,2823 FRESNO STREET,93715,22253.00,5467.00,1,0.245660029,112,"612,258.00"
"HANFORD, CA",Circulatory System,CHEST PAIN,313,CA - Fresno,HANFORD,50121,ADVENTIST MEDICAL CENTER,CA,115 MALL DRIVE,93230,13810.00,4270.00,1,0.309205995,182,"777,150.00"
"FRESNO, CA",Circulatory System,CHEST PAIN,313,CA - Fresno,FRESNO,50093,SAINT AGNES MEDICAL CENTER,CA,1303 E HERNDON AVE,93710,18450.00,4095.00,1,0.221960852,197,"806,758.00"
"PANORAMA CITY, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,PANORAMA CITY,50704,MISSION COMMUNITY HOSPITAL - PANORAMA,CA,14850 ROSCOE BLVD,91402,16688.00,5197.00,1,0.311424774,11,"57,167"
"TORRANCE, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,TORRANCE,50376,LAC/HARBOR-UCLA MED CENTER,CA,1000 W CARSON ST,90509,15835.00,7289.00,1,0.46029313,11,"80,178.00"
"ENCINO, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,ENCINO,50158,ENCINO HOSPITAL MEDICAL CENTER,CA,16237 VENTURA BLVD,91436,25620.00,3662.00,1,0.142943785,13,"47,609.00"
"HOLLYWOOD, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,HOLLYWOOD,50135,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,CA,6245 DE LONGPRE AVE,90028,17136.00,5577.00,1,0.325474599,13,"72,505.00"
"LOS ANGELES, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LOS ANGELES,50763,SILVER LAKE MEDICAL CENTER,CA,1711 WEST TEMPLE STREET,90026,23308.00,5825.00,1,0.249891917,13,"75,719.00"
"SAN PEDRO, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,SAN PEDRO,50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,CA,1300 W 7TH ST,90732,29332.00,4180.00,1,0.142492991,13,"54,335.00"
"HAWAIIAN GARDEN, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,HAWAIIAN GARDEN,50575,TRI-CITY REGIONAL MEDICAL CENTER,CA,21530 S PIONEER BLVD,90716,22404.00,4471.00,1,0.199559609,15,"67,065"
"SOUTH EL MONTE, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,SOUTH EL MONTE,50738,GREATER EL MONTE COMMUNITY HOSPITAL,CA,1701 SANTA ANITA AVE,91733,32905.00,5648.00,1,0.17164356,15,"84,720"
"HUNTINGTON PARK, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,HUNTINGTON PARK,50091,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK,CA,2623 E SLAUSON AVE,90255,25130.00,5266.00,1,0.20956114,18,"94,791.00"
"LONG BEACH, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LONG BEACH,50277,PACIFIC HOSPITAL OF LONG BEACH,CA,2776 PACIFIC AVE,90806,34973.00,5697.00,1,0.162904776,18,"102,551.00"
"SYLMAR, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,SYLMAR,50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,CA,14445 OLIVE VIEW DRIVE,91342,13160.00,7433.00,1,0.564868642,18,"133,801.00"
"SANTA MONICA, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,SANTA MONICA,50290,SAINT JOHN'S HEALTH CENTER,CA,2121 SANTA MONICA BLVD,90404,19616.00,3541.00,1,0.180505919,19,"67,276.00"
"LOS ANGELES, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LOS ANGELES,50262,RONALD REAGAN UCLA MEDICAL CENTER,CA,757 WESTWOOD PLAZA,90095,27217.00,7193.00,1,0.264284077,21,"151,055.00"
"MONTEREY PARK, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,MONTEREY PARK,50736,MONTEREY PARK HOSPITAL,CA,900 S ATLANTIC BLVD,91754,46319.00,5732.00,1,0.123750877,22,"126,104"
"WHITTIER, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,WHITTIER,50735,WHITTIER HOSPITAL MEDICAL CENTER,CA,9080 COLIMA RD,90605,29573.00,4962.00,1,0.167781594,24,"119,085"
"GLENDORA, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,GLENDORA,50597,FOOTHILL PRESBYTERIAN HOSPITAL,CA,250 S GRAND AVE,91740,22805.00,4124.00,1,0.180836118,25,"103,101"
"SUN VALLEY, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,SUN VALLEY,50378,PACIFICA HOSPITAL OF THE VALLEY,CA,9449 SAN FERNANDO RD,91352,11323.00,5766.00,1,0.509269661,25,"144,161"
"MONTCLAIR, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,MONTCLAIR,50758,MONTCLAIR HOSPITAL MEDICAL CENTER,CA,5000 SAN BERNARDINO ST,91763,17479.00,4996.00,1,0.285829618,27,"134,891.00"
"WEST HILLS, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,WEST HILLS,50481,WEST HILLS HOSPITAL & MEDICAL CENTER,CA,7300 MEDICAL CENTER DR,91307,33025.00,3752.00,1,0.113621691,28,"105,067.00"
"LOS ANGELES, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LOS ANGELES,50502,SAINT VINCENT MEDICAL CENTER,CA,2131 W 3RD ST,90057,33825.00,5733.00,1,0.169490039,29,"166,256.00"
"LONG BEACH, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LONG BEACH,50727,COMMUNITY HOSPITAL OF LONG BEACH,CA,1720 TERMINO AVENUE,90804,31827.00,4254.00,1,0.133672049,34,"144,650.00"
"LONG BEACH, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LONG BEACH,50191,ST MARY MEDICAL CENTER,CA,1050 LINDEN AVE,90813,28968.00,5469.00,1,0.188789434,34,"185,944.00"
"NORWALK, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,NORWALK,50219,COAST PLAZA HOSPITAL,CA,13100 STUDEBAKER RD,90650,13489.00,4766.00,1,0.353335703,34,"162,050.00"
"SHERMAN OAKS, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,SHERMAN OAKS,50755,SHERMAN OAKS HOSPITAL,CA,4929 VAN NUYS BLVD,91403,13133.00,4156.00,1,0.316439396,34,"141,300.00"
"MARINA DEL REY, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,MARINA DEL REY,50740,MARINA DEL REY HOSPITAL,CA,4650 LINCOLN BLVD,90291,29119.00,3601.00,1,0.123670727,35,"126,041.00"
"VALENCIA, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,VALENCIA,50624,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,CA,23845  MCBEAN PKWY,91355,44453.00,3723.00,1,0.083745024,36,"134,018.00"
"VAN NUYS, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,VAN NUYS,50126,VALLEY PRESBYTERIAN HOSPITAL,CA,15107 VANOWEN ST,91406,21850.00,5421.00,1,0.248096882,36,"195,154.00"
"LOS ANGELES, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LOS ANGELES,50111,TEMPLE COMMUNITY HOSPITAL,CA,235 N HOOVER ST,90004,19559.00,5059.00,1,0.258652233,37,"187,183"
"POMONA, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,POMONA,50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,CA,1798 N GAREY AVE,91767,40469.00,5163.00,1,0.127579831,40,"206,521"
"GLENDALE, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,GLENDALE,50124,VERDUGO HILLS HOSPITAL,CA,1812 VERDUGO BLVD,91209,19131.00,3700.00,1,0.193414893,41,"151,710.00"
"WHITTIER, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,WHITTIER,50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,CA,12401 E WASHINGTON BLVD,90602,37191.00,4032.00,1,0.108401347,41,"165,292.00"
"PALMDALE, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,PALMDALE,50204,PALMDALE REGIONAL MEDICAL CENTER,CA,38600 MEDICAL CENTER DRIVE,93552,21293.00,3915.00,1,0.183863447,42,"164,430"
"SAN DIMAS, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,SAN DIMAS,50588,SAN DIMAS COMMUNITY HOSPITAL,CA,1350 W COVINA BLVD,91773,25555.00,4246.00,1,0.166153099,43,"182,577.00"
"TORRANCE, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,TORRANCE,50353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,CA,4101 TORRANCE BLVD,90503,37865.00,4062.00,1,0.107267958,44,"178,717"
"SAN GABRIEL, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,SAN GABRIEL,50132,SAN GABRIEL VALLEY MEDICAL CENTER,CA,438 W LAS TUNAS DRIVE,91776,37954.00,4966.00,1,0.130849059,47,"233,413.00"
"LOS ANGELES, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LOS ANGELES,50663,LOS ANGELES COMMUNITY HOSPITAL,CA,4081 E OLYMPIC BLVD,90023,15356.00,5626.00,1,0.366411402,49,"275,696.00"
"MONTEREY PARK, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,MONTEREY PARK,50737,GARFIELD MEDICAL CENTER,CA,525 N GARFIELD AVE,91754,52580.00,5990.00,1,0.113920847,49,"293,510"
"TORRANCE, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,TORRANCE,50351,TORRANCE MEMORIAL MEDICAL CENTER,CA,3330 LOMITA BLVD,90509,39488.00,3778.00,1,0.09567709,55,"207,796.00"
"LYNWOOD, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LYNWOOD,50104,SAINT FRANCIS MEDICAL CENTER,CA,3630 EAST IMPERIAL HIGHWAY,90262,29681.00,6057.00,1,0.204072706,57,"345,250.00"
"GLENDALE, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,GLENDALE,50058,GLENDALE MEM HOSPITAL & HLTH CENTER,CA,1420 S CENTRAL AVE,91204,27182.00,5347.00,1,0.196715994,60,"320,831.00"
"LOS ANGELES, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LOS ANGELES,50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,CA,1300 N VERMONT AVE,90028,31580.00,6161.00,1,0.195089256,60,"369,660"
"MISSION HILLS, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,MISSION HILLS,50278,PROVIDENCE HOLY CROSS MEDICAL CENTER,CA,15031 RINALDI ST,91346,50707.00,4530.00,1,0.089332949,63,"285,380.00"
"LOS ANGELES, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LOS ANGELES,50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,CA,1401 SOUTH GRAND AVENUE,90015,20409.00,5965.00,1,0.292283217,64,"381,778"
"SANTA MONICA, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,SANTA MONICA,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,CA,1250 16TH STREET,90404,24889.00,4701.00,1,0.18889396,64,"300,889"
"MONTEBELLO, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,MONTEBELLO,50350,BEVERLY HOSPITAL,CA,309 W BEVERLY BLVD,90640,11124.00,4805.00,1,0.43195953,66,"317,130"
"LAKEWOOD, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LAKEWOOD,50581,LAKEWOOD REGIONAL MEDICAL CENTER,CA,3700 E SOUTH ST,90712,34010.00,4086.00,1,0.120141597,69,"281,931.00"
"LOS ANGELES, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LOS ANGELES,50471,GOOD SAMARITAN HOSPITAL,CA,1225 WILSHIRE BOULEVARD,90017,31148.00,5139.00,1,0.16499603,75,"385,453.00"
"LOS ANGELES, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LOS ANGELES,50742,OLYMPIA MEDICAL CENTER,CA,5900 WEST OLYMPIC BOULEVARD,90036,50823.00,4203.00,1,0.082693508,79,"332,017.00"
"ARCADIA, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,ARCADIA,50238,METHODIST HOSPITAL OF SOUTHERN CA,CA,300 W HUNTINGTON DR,91006,24328.00,4171.00,1,0.171449329,89,"371,219"
"CULVER CITY, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,CULVER CITY,50752,BROTMAN MEDICAL CENTER,CA,3828 DELMAS TERRACE,90231,32136.00,4222.00,1,0.131379644,89,"375,758"
"NORTHRIDGE, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,NORTHRIDGE,50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,CA,18300 ROSCOE BLVD,91325,38301.00,4545.00,1,0.118660982,90,"409,032"
"DOWNEY, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,DOWNEY,50393,DOWNEY REGIONAL MEDICAL CENTER,CA,11500 BROOKSHIRE AVENUE,90241,39957.00,4674.00,1,0.116975841,92,"430,006.00"
"LOS ANGELES, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LOS ANGELES,50103,WHITE MEMORIAL MEDICAL CENTER,CA,1720 E CESAR AVENUE,90033,29104.00,5964.00,1,0.20491601,94,"560,600.00"
"BURBANK, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,BURBANK,50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,CA,501 SOUTH BUENA VISTA,91505,43516.00,4102.00,1,0.094268172,96,"393,810"
"TARZANA, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,TARZANA,50761,PROVIDENCE TARZANA MEDICAL CENTER,CA,18321 CLARK STREET,91356,31673.00,3865.00,1,0.122011488,113,"436,689.00"
"GLENDALE, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,GLENDALE,50239,GLENDALE ADVENTIST MEDICAL CENTER,CA,1509 E WILSON TERRACE,91206,37007.00,5378.00,1,0.14532949,121,"650,767.00"
"COVINA, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,COVINA,50382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,CA,210 W  SAN BERNARDINO ROAD,91723,18900.00,5021.00,1,0.265674468,140,"702,968"
"LANCASTER, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LANCASTER,50056,ANTELOPE VALLEY HOSPITAL MED CENTER,CA,1600 W AVE J,93534,15022.00,4623.00,1,0.30773733,178,"822,853.00"
"PASADENA, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,PASADENA,50438,HUNTINGTON MEMORIAL HOSPITAL,CA,100 W  CALIFORNIA BLVD,91109,25413.00,4281.00,1,0.168450257,190,"813,356.00"
"LONG BEACH, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LONG BEACH,50485,LONG BEACH MEMORIAL MEDICAL CENTER,CA,2801 ATLANTIC AVE,90806,23267.00,4603.00,1,0.197833353,202,"929,813.00"
"INGLEWOOD, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,INGLEWOOD,50739,CENTINELA HOSPITAL MEDICAL CENTER,CA,555 EAST HARDY STREET,90301,31021.00,4780.00,1,0.154091446,228,"1,089,872.00"
"LOS ANGELES, CA",Circulatory System,CHEST PAIN,313,CA - Los Angeles,LOS ANGELES,50625,CEDARS-SINAI MEDICAL CENTER,CA,8700 BEVERLY BLVD,90048,43715.00,5095.00,1,0.116544791,229,"1,166,689.00"
"MODESTO, CA",Circulatory System,CHEST PAIN,313,CA - Modesto,MODESTO,50464,DOCTORS MEDICAL CENTER,CA,1441 FLORIDA AVENUE,95350,79147.00,4817.00,1,0.060856007,22,"105,964.00"
"SONORA, CA",Circulatory System,CHEST PAIN,313,CA - Modesto,SONORA,50335,SONORA REGIONAL MEDICAL CENTER,CA,1000 GREENLEY ROAD,95370,26998.00,5210.00,1,0.192992668,28,"145,893.00"
"MERCED, CA",Circulatory System,CHEST PAIN,313,CA - Modesto,MERCED,50444,MERCY MEDICAL CENTER,CA,333 MERCY AVENUE,95340,25256.00,5083.00,1,0.201263618,35,"177,911.00"
"MODESTO, CA",Circulatory System,CHEST PAIN,313,CA - Modesto,MODESTO,50557,MEMORIAL  MEDICAL CENTER,CA,1700 COFFEE RD,95355,30444.00,4223.00,1,0.138700512,105,"443,372.00"
"TURLOCK, CA",Circulatory System,CHEST PAIN,313,CA - Modesto,TURLOCK,50179,EMANUEL MEDICAL CENTER INC,CA,825 DELBON AVE,95382,34763.00,4201.00,1,0.120836942,135,"567,092.00"
"SAINT HELENA, CA",Circulatory System,CHEST PAIN,313,CA - Napa,SAINT HELENA,50013,ST HELENA HOSPITAL,CA,10 WOODLAND ROAD,94574,18431.00,5159.00,1,0.279908125,24,"123,814.00"
"NAPA, CA",Circulatory System,CHEST PAIN,313,CA - Napa,NAPA,50009,QUEEN OF THE VALLEY MEDICAL CENTER,CA,1000 TRANCAS ST,94558,38306.00,4580.00,1,0.119563515,25,"114,500"
"PLACENTIA, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,PLACENTIA,50589,PLACENTIA LINDA HOSPITAL,CA,1301 N ROSE DRIVE,92870,32631.00,3631.00,1,0.111279094,12,"43,574.00"
"HUNTINGTON BEAC, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,HUNTINGTON BEAC,50526,HUNTINGTON BEACH HOSPITAL,CA,17772 BEACH BLVD,92647,14684.00,4125.00,1,0.280900981,16,"65,996"
"NEWPORT BEACH, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,NEWPORT BEACH,50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,CA,ONE HOAG DRIVE,92663,18670.00,3498.00,1,0.187361073,18,"62,964"
"ORANGE, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,ORANGE,50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,CA,101 CITY DRIVE SOUTH,92868,40457.00,6375.00,1,0.157578257,22,"140,253.00"
"LOS ALAMITOS, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,LOS ALAMITOS,50551,LOS ALAMITOS MEDICAL CENTER,CA,3751 KATELLA AVENUE,90720,33602.00,3682.00,1,0.109575535,23,"84,686"
"FULLERTON, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,FULLERTON,50168,ST JUDE MEDICAL CENTER,CA,101 E VALENCIA MESA DRIVE,92835,31588.00,3639.00,1,0.115188876,29,"105,519.00"
"LA PALMA, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,LA PALMA,50580,LA PALMA INTERCOMMUNITY HOSPITAL,CA,7901 WALKER STREET,90623,17359.00,4877.00,1,0.28092786,36,"175,558.00"
"GARDEN GROVE, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,GARDEN GROVE,50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,CA,12601 GARDEN GROVE BLVD,92843,33321.00,7281.00,1,0.218517931,38,"276,685.00"
"FOUNTAIN VALLEY, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,FOUNTAIN VALLEY,50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,CA,17100 EUCLID STREET,92708,42542.00,5099.00,1,0.1198655,43,"219,269.00"
"ANAHEIM, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,ANAHEIM,50426,WEST ANAHEIM MEDICAL CENTER,CA,3033 W ORANGE AVENUE,92804,27391.00,4067.00,1,0.148464135,52,"211,464.00"
"ANAHEIM, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,ANAHEIM,50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,CA,1111 W LA PALMA AVENUE,92801,32735.00,4153.00,1,0.12686311,59,"245,021.00"
"MISSION VIEJO, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,MISSION VIEJO,50567,MISSION HOSPITAL REGIONAL MED CENTER,CA,27700 MEDICAL CENTER RD,92691,31300.00,3840.00,1,0.122672219,61,"234,215.00"
"CORONA, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,CORONA,50329,CORONA REGIONAL MEDICAL CENTER,CA,800 SOUTH MAIN STREET,92882,23143.00,4379.00,1,0.189221094,75,"328,439.00"
"FOUNTAIN VALLEY, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,FOUNTAIN VALLEY,50678,ORANGE COAST MEMORIAL MEDICAL CENTER,CA,9920 TALBERT AVENUE,92708,21287.00,3919.00,1,0.184092165,93,"364,441.00"
"LAGUNA HILLS, CA",Circulatory System,CHEST PAIN,313,CA - Orange County,LAGUNA HILLS,50603,SADDLEBACK MEMORIAL MEDICAL CENTER,CA,24451 HEALTH CENTER DRIVE,92653,21189.00,3754.00,1,0.17718241,131,"491,810.00"
"JOSHUA TREE, CA",Circulatory System,CHEST PAIN,313,CA - Palm Springs/Rancho M,JOSHUA TREE,50279,HI-DESERT MEDICAL CENTER,CA,6601 WHITE FEATHER ROAD,92252,18410.00,4564.00,1,0.247912706,17,"77,588"
"PALM SPRINGS, CA",Circulatory System,CHEST PAIN,313,CA - Palm Springs/Rancho M,PALM SPRINGS,50243,DESERT REGIONAL MEDICAL CENTER,CA,1150 NORTH INDIAN CANYON DRIVE,92262,42641.00,5098.00,1,0.119565526,43,"219,232.00"
"RANCHO MIRAGE, CA",Circulatory System,CHEST PAIN,313,CA - Palm Springs/Rancho M,RANCHO MIRAGE,50573,EISENHOWER MEDICAL CENTER,CA,39-000 BOB HOPE DRIVE,92270,35489.00,3604.00,1,0.101553758,197,"710,000.00"
"EUREKA, CA",Circulatory System,CHEST PAIN,313,CA - Redding,EUREKA,50006,ST JOSEPH HOSPITAL,CA,2700 DOLBEER ST,95501,28014.00,4392.00,1,0.156778753,11,"48,312"
"ARCATA, CA",Circulatory System,CHEST PAIN,313,CA - Redding,ARCATA,50028,MAD RIVER COMMUNITY HOSPITAL,CA,3800 JANES RD,95521,15769.00,4126.00,1,0.261643902,13,"53,637.00"
"REDDING, CA",Circulatory System,CHEST PAIN,313,CA - Redding,REDDING,50280,MERCY MEDICAL CENTER REDDING,CA,"2175 ROSALINE AVE, CLAIRMONT HGTS",96001,24886.00,5007.00,1,0.201197478,14,"70,097.00"
"REDDING, CA",Circulatory System,CHEST PAIN,313,CA - Redding,REDDING,50764,SHASTA REGIONAL MEDICAL CENTER,CA,1100 BUTTE ST,96001,30199.00,4240.00,1,0.140403468,19,"80,560"
"SACRAMENTO, CA",Circulatory System,CHEST PAIN,313,CA - Sacramento,SACRAMENTO,50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,CA,2315 STOCKTON BOULEVARD,95817,46838.00,6902.00,1,0.147367659,28,"193,269.00"
"SACRAMENTO, CA",Circulatory System,CHEST PAIN,313,CA - Sacramento,SACRAMENTO,50017,MERCY GENERAL HOSPITAL,CA,4001 J ST,95819,36154.00,4880.00,1,0.134980125,31,"151,281.00"
"PLACERVILLE, CA",Circulatory System,CHEST PAIN,313,CA - Sacramento,PLACERVILLE,50254,MARSHALL MEDICAL CENTER (1-RH),CA,1100 MARSHALL WAY,95667,49314.00,4672.00,1,0.094745868,35,"163,529.00"
"FOLSOM, CA",Circulatory System,CHEST PAIN,313,CA - Sacramento,FOLSOM,50414,MERCY HOSPITAL OF FOLSOM,CA,1650 CREEKSIDE DRIVE,95630,30691.00,4187.00,1,0.136435959,36,"150,747.00"
"ROSEVILLE, CA",Circulatory System,CHEST PAIN,313,CA - Sacramento,ROSEVILLE,50309,SUTTER ROSEVILLE MEDICAL CENTER,CA,ONE MEDICAL PLAZA,95661,24086.00,4118.00,1,0.170948489,50,"205,876"
"SACRAMENTO, CA",Circulatory System,CHEST PAIN,313,CA - Sacramento,SACRAMENTO,50108,SUTTER GENERAL HOSPITAL,CA,2801 L STREET,95816,24998.00,4840.00,1,0.193604855,50,"241,990"
