"City, State",Classification,Definition,DRG,Hospital Referral Region Description,Provider City,Provider Id,Provider Name,Provider State,Provider Street Address,Provider Zip Code,Average Covered Charges ,Average Total Payments ,Number of Records,Reimbursement Rate,Total Discharges ,Total Payment
"UKIAH, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Napa,UKIAH,50301,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D,CA,275 HOSPITAL DRIVE,95482,"$20,543","$10,378",1,0.505168755,47,"487,747.00"
"NAPA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Napa,NAPA,50009,QUEEN OF THE VALLEY MEDICAL CENTER,CA,1000 TRANCAS ST,94558,"$73,812","$12,544",1,0.169939288,72,"903,133.00"
"SANTA ANA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,SANTA ANA,50747,COASTAL COMMUNITIES HOSPITAL,CA,2701 S BRISTOL ST,92704,"$74,300","$15,990",1,0.215213725,16,"255,845"
"ORANGE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,ORANGE,50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,CA,101 CITY DRIVE SOUTH,92868,"$112,840","$18,809",1,0.166683529,24,"451,407"
"GARDEN GROVE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,GARDEN GROVE,50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,CA,12601 GARDEN GROVE BLVD,92843,"$59,652","$14,966",1,0.250889832,25,"374,150"
"SANTA ANA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,SANTA ANA,50746,WESTERN MEDICAL CENTER SANTA ANA,CA,1001 NORTH TUSTIN AVENUE,92705,"$72,908","$14,673",1,0.201247962,29,"425,504.00"
"FOUNTAIN VALLEY, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,FOUNTAIN VALLEY,50678,ORANGE COAST MEMORIAL MEDICAL CENTER,CA,9920 TALBERT AVENUE,92708,"$48,322","$10,121",1,0.209453591,36,"364,364.00"
"LA PALMA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,LA PALMA,50580,LA PALMA INTERCOMMUNITY HOSPITAL,CA,7901 WALKER STREET,90623,"$32,496","$12,378",1,0.380921307,39,"482,761.00"
"LOS ALAMITOS, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,LOS ALAMITOS,50551,LOS ALAMITOS MEDICAL CENTER,CA,3751 KATELLA AVENUE,90720,"$103,436","$11,014",1,0.106482202,40,"440,565"
"CORONA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,CORONA,50329,CORONA REGIONAL MEDICAL CENTER,CA,800 SOUTH MAIN STREET,92882,"$55,228","$11,452",1,0.207355561,47,"538,232.00"
"HUNTINGTON BEAC, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,HUNTINGTON BEAC,50526,HUNTINGTON BEACH HOSPITAL,CA,17772 BEACH BLVD,92647,"$40,599","$10,807",1,0.266191199,56,"605,199"
"ANAHEIM, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,ANAHEIM,50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,CA,1111 W LA PALMA AVENUE,92801,"$66,603","$11,084",1,0.166421785,64,"709,390"
"LAGUNA HILLS, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,LAGUNA HILLS,50603,SADDLEBACK MEMORIAL MEDICAL CENTER,CA,24451 HEALTH CENTER DRIVE,92653,"$54,845","$9,267",1,0.168967283,77,"713,561.00"
"ANAHEIM, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,ANAHEIM,50426,WEST ANAHEIM MEDICAL CENTER,CA,3033 W ORANGE AVENUE,92804,"$49,725","$10,879",1,0.218783381,78,"848,566.00"
"FOUNTAIN VALLEY, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,FOUNTAIN VALLEY,50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,CA,17100 EUCLID STREET,92708,"$80,576","$14,335",1,0.177906971,94,"1,347,498.00"
"MISSION VIEJO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,MISSION VIEJO,50567,MISSION HOSPITAL REGIONAL MED CENTER,CA,27700 MEDICAL CENTER RD,92691,"$72,926","$11,018",1,0.151080538,94,"1,035,666.00"
"ORANGE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,ORANGE,50069,ST JOSEPH HOSPITAL,CA,1100 WEST STEWART DR,92868,"$59,876","$13,415",1,0.224053112,95,"1,274,456.00"
"NEWPORT BEACH, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,NEWPORT BEACH,50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,CA,ONE HOAG DRIVE,92663,"$42,398","$10,146",1,0.239304246,117,"1,187,079.00"
"FULLERTON, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Orange County,FULLERTON,50168,ST JUDE MEDICAL CENTER,CA,101 E VALENCIA MESA DRIVE,92835,"$61,538","$10,378",1,0.16863559,122,"1,266,058.00"
"JOSHUA TREE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Palm Springs/Rancho M,JOSHUA TREE,50279,HI-DESERT MEDICAL CENTER,CA,6601 WHITE FEATHER ROAD,92252,"$30,902","$12,324",1,0.398816628,25,"308,101"
"PALM SPRINGS, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Palm Springs/Rancho M,PALM SPRINGS,50243,DESERT REGIONAL MEDICAL CENTER,CA,1150 NORTH INDIAN CANYON DRIVE,92262,"$89,345","$11,445",1,0.128098791,36,"412,019.00"
"RANCHO MIRAGE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Palm Springs/Rancho M,RANCHO MIRAGE,50573,EISENHOWER MEDICAL CENTER,CA,39-000 BOB HOPE DRIVE,92270,"$89,975","$9,955",1,0.110643314,110,"1,095,061"
"ARCATA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Redding,ARCATA,50028,MAD RIVER COMMUNITY HOSPITAL,CA,3800 JANES RD,95521,"$25,861","$9,747",1,0.376900038,11,"107,216.00"
"EUREKA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Redding,EUREKA,50006,ST JOSEPH HOSPITAL,CA,2700 DOLBEER ST,95501,"$52,793","$11,648",1,0.220629777,30,"349,433.00"
"REDDING, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Redding,REDDING,50280,MERCY MEDICAL CENTER REDDING,CA,"2175 ROSALINE AVE, CLAIRMONT HGTS",96001,"$53,601","$12,011",1,0.224071306,100,"1,201,052"
"REDDING, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Redding,REDDING,50764,SHASTA REGIONAL MEDICAL CENTER,CA,1100 BUTTE ST,96001,"$54,063","$11,235",1,0.207816976,121,"1,359,468.00"
"DAVIS, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,DAVIS,50537,SUTTER DAVIS HOSPITAL,CA,2000 SUTTER PLACE,95616,"$48,025","$10,978",1,0.228584463,11,"120,755.00"
"SACRAMENTO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,SACRAMENTO,50674,KAISER FOUNDATION HOSP SO SACRAMENTO,CA,6600 BRUCEVILLE ROAD,95823,"$19,957","$9,913",1,0.496683855,11,"109,038.00"
"FOLSOM, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,FOLSOM,50414,MERCY HOSPITAL OF FOLSOM,CA,1650 CREEKSIDE DRIVE,95630,"$42,825","$9,754",1,0.22775593,12,"117,044.00"
"JACKSON, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,JACKSON,50014,SUTTER AMADOR HOSPITAL,CA,200 MISSION BLVD,95642,"$38,726","$11,363",1,0.293423791,15,"170,449.00"
"WOODLAND, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,WOODLAND,50127,WOODLAND MEMORIAL HOSPITAL,CA,1325 COTTONWOOD STREET,95695,"$48,427","$11,146",1,0.230167362,21,"234,071.00"
"AUBURN, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,AUBURN,50498,SUTTER AUBURN FAITH HOSPITAL,CA,11815 EDUCATION STREET,95603,"$40,439","$10,377",1,0.25661107,27,"280,179"
"SACRAMENTO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,SACRAMENTO,50425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,CA,2025 MORSE AVENUE,95825,"$41,488","$11,017",1,0.265542832,29,"319,486.00"
"PLACERVILLE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,PLACERVILLE,50254,MARSHALL MEDICAL CENTER (1-RH),CA,1100 MARSHALL WAY,95667,"$86,924","$11,891",1,0.13680067,36,"428,085"
"SACRAMENTO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,SACRAMENTO,50590,METHODIST HOSPITAL OF SACRAMENTO,CA,7500 HOSPITAL DRIVE,95823,"$49,695","$13,131",1,0.264235805,51,"669,689.00"
"GRASS VALLEY, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,GRASS VALLEY,50150,SIERRA NEVADA MEMORIAL HOSPITAL,CA,155 GLASSON WAY,95945,"$46,301","$10,829",1,0.233893427,52,"563,130.00"
"LODI, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,LODI,50336,LODI MEMORIAL HOSPITAL,CA,975 S FAIRMONT AVENUE,95240,"$102,600","$10,715",1,0.104438749,60,"642,924"
"SACRAMENTO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,SACRAMENTO,50017,MERCY GENERAL HOSPITAL,CA,4001 J ST,95819,"$68,494","$12,120",1,0.176947587,69,"836,275.00"
"SACRAMENTO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,SACRAMENTO,50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,CA,2315 STOCKTON BOULEVARD,95817,"$120,726","$20,432",1,0.169242628,70,"1,430,240"
"SACRAMENTO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,SACRAMENTO,50108,SUTTER GENERAL HOSPITAL,CA,2801 L STREET,95816,"$69,967","$13,765",1,0.196729764,80,"1,101,162"
"ROSEVILLE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,ROSEVILLE,50309,SUTTER ROSEVILLE MEDICAL CENTER,CA,ONE MEDICAL PLAZA,95661,"$46,851","$10,239",1,0.218552943,81,"829,387.00"
"MARYSVILLE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,MARYSVILLE,50133,RIDEOUT MEMORIAL HOSPITAL,CA,726 4TH ST,95901,"$48,544","$12,446",1,0.256381857,107,"1,331,703.00"
"CARMICHAEL, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Sacramento,CARMICHAEL,50516,MERCY SAN JUAN MEDICAL CENTER,CA,6501 COYLE AVE,95608,"$66,638","$12,349",1,0.185311956,123,"1,518,910.00"
"SALINAS, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Salinas,SALINAS,50248,NATIVIDAD MEDICAL CENTER,CA,1441 CONSTITUTION BOULEVARD,93906,"$93,284","$19,310",1,0.207006709,16,"308,966"
"MONTEREY, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Salinas,MONTEREY,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,CA,23625 W R HOLMAN HIGHWAY,93940,"$85,696","$19,037",1,0.222141423,44,"837,616.00"
"SALINAS, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - Salinas,SALINAS,50334,SALINAS VALLEY MEMORIAL HOSPITAL,CA,450 EAST ROMIE LANE,93901,"$63,047","$15,225",1,0.241485082,67,"1,020,068.00"
"VICTORVILLE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,VICTORVILLE,50517,VICTOR VALLEY COMMUNITY HOSPITAL,CA,15248 11TH ST,92392,"$49,053","$12,617",1,0.257211297,14,"176,636.00"
"MORENO VALLEY, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,MORENO VALLEY,50292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,CA,26520 CACTUS AVENUE,92555,"$75,080","$16,253",1,0.216473294,20,"325,055"
"SAN BERNARDINO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,SAN BERNARDINO,50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,CA,1805 MEDICAL CENTER DRIVE,92411,"$79,424","$16,536",1,0.208204702,26,"429,945.00"
"COLTON, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,COLTON,50245,ARROWHEAD REGIONAL MEDICAL CENTER,CA,400 NORTH PEPPER AVENUE,92324,"$53,733","$19,638",1,0.365473546,27,"530,225.00"
"BARSTOW, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,BARSTOW,50298,BARSTOW COMMUNITY HOSPITAL,CA,555 SOUTH SEVENTH AVENUE,92311,"$63,609","$12,918",1,0.203079277,29,"374,611.00"
"BANNING, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,BANNING,50054,SAN GORGONIO MEMORIAL HOSPITAL,CA,600 NORTH HIGHLAND SPRINGS AVENUE,92220,"$34,478","$12,159",1,0.352670619,31,"376,940.00"
"REDLANDS, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,REDLANDS,50272,REDLANDS COMMUNITY HOSPITAL,CA,350 TERRACINA BLVD,92373,"$57,565","$9,953",1,0.172904396,32,"318,502"
"SUN CITY, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,SUN CITY,50684,MENIFEE VALLEY MEDICAL CENTER,CA,28400 MCCALL B0ULEVARD,92585,"$40,234","$9,490",1,0.235872608,34,"322,665.00"
"CHINO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,CHINO,50586,CHINO VALLEY MEDICAL CENTER,CA,5451 WALNUT AVE,91710,"$26,994","$11,862",1,0.439426167,36,"427,026.00"
"FONTANA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,FONTANA,50140,KAISER FOUNDATION HOSPITAL FONTANA,CA,9961 SIERRA AVE,92335,"$18,652","$9,800",1,0.525439336,40,"392,014"
"RIVERSIDE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,RIVERSIDE,50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,CA,3865 JACKSON STREET,92503,"$73,831","$14,434",1,0.195503943,52,"750,576.00"
"VICTORVILLE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,VICTORVILLE,50709,DESERT VALLEY HOSPITAL,CA,16850 BEAR VALLEY RD,92395,"$37,044","$10,477",1,0.282814217,70,"733,363.00"
"SAN BERNARDINO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,SAN BERNARDINO,50129,ST BERNARDINE MEDICAL CENTER,CA,2101 N WATERMAN AVE,92404,"$63,713","$12,008",1,0.188477915,71,"852,597.00"
"APPLE VALLEY, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,APPLE VALLEY,50300,ST MARY MEDICAL CENTER,CA,18300 HIGHWAY 18,92307,"$41,218","$11,199",1,0.271701204,78,"873,521.00"
"HEMET, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,HEMET,50390,HEMET VALLEY MEDICAL CENTER,CA,1117 EAST DEVONSHIRE,92543,"$37,362","$10,920",1,0.292275322,80,"873,601"
"LOMA LINDA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,LOMA LINDA,50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,11234 ANDERSON ST,92354,"$75,020","$18,390",1,0.245133431,94,"1,728,641.00"
"UPLAND, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,UPLAND,50099,SAN ANTONIO COMMUNITY HOSPITAL,CA,999 SAN BERNARDINO RD,91786,"$46,041","$10,288",1,0.223442484,114,"1,172,781.00"
"RIVERSIDE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Bernardino,RIVERSIDE,50022,RIVERSIDE COMMUNITY HOSPITAL,CA,4445 MAGNOLIA AVENUE,92501,"$82,351","$13,850",1,0.168185775,117,"1,620,476.00"
"LA JOLLA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,LA JOLLA,50424,SCRIPPS GREEN HOSPITAL,CA,10666 NORTH TORREY PINES ROAD,92037,"$81,786","$13,261",1,0.162138888,14,"185,650.00"
"SAN DIEGO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,SAN DIEGO,50515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,CA,4647 ZION AVE,92120,"$18,906","$8,960",1,0.473905181,16,"143,353"
"INDIO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,INDIO,50534,"JOHN F KENNEDY MEMORIAL HOSPITAL, INC",CA,47-111 MONROE STREET,92201,"$73,826","$13,593",1,0.184120712,26,"353,414.00"
"BRAWLEY, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,BRAWLEY,50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,CA,207 WEST LEGION ROAD,92227,"$31,767","$12,109",1,0.381196635,34,"411,716.00"
"EL CENTRO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,EL CENTRO,50045,EL CENTRO REGIONAL MEDICAL CENTER,CA,1415 ROSS AVENUE,92243,"$48,652","$12,502",1,0.256960148,50,"625,081"
"SAN DIEGO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,SAN DIEGO,50025,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,CA,200 WEST ARBOR DRIVE,92103,"$52,051","$17,898",1,0.343862185,50,"894,923"
"SAN DIEGO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,SAN DIEGO,50757,ALVARADO HOSPITAL MEDICAL CENTER,CA,6655 ALVARADO ROAD,92120,"$51,509","$10,540",1,0.204632176,55,"579,725.00"
"OCEANSIDE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,OCEANSIDE,50128,TRI-CITY MEDICAL CENTER,CA,4002 VISTA WAY,92056,"$40,380","$10,787",1,0.26712851,57,"614,835.00"
"ENCINITAS, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,ENCINITAS,50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,CA,354 SANTA FE DRIVE,92024,"$58,487","$10,866",1,0.185793469,65,"706,321.00"
"LA JOLLA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,LA JOLLA,50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CA,9888 GENESEE AVENUE,92037,"$63,046","$9,481",1,0.150387683,68,"644,732.00"
"MURRIETA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,MURRIETA,50701,SOUTHWEST HEALTHCARE SYSTEM,CA,25500 MEDICAL CENTER DRIVE,92562,"$31,840","$10,367",1,0.325594048,68,"704,958.00"
"ESCONDIDO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,ESCONDIDO,50115,PALOMAR MEDICAL CENTER,CA,555 E VALLEY PARKWAY,92025,"$44,446","$10,399",1,0.233972498,76,"790,335.00"
"SAN DIEGO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,SAN DIEGO,50100,SHARP MEMORIAL HOSPITAL,CA,7901 FROST ST,92123,"$63,251","$12,496",1,0.197563255,78,"974,688"
"POWAY, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,POWAY,50636,POMERADO HOSPITAL,CA,15615 POMERADO ROAD,92064,"$46,376","$9,441",1,0.203577357,95,"896,903.00"
"NATIONAL CITY, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,NATIONAL CITY,50024,PARADISE VALLEY HOSPITAL,CA,2400 EAST FOURTH STREET,91950,"$37,565","$13,080",1,0.348196126,121,"1,582,675.00"
"LA MESA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,LA MESA,50026,GROSSMONT HOSPITAL,CA,5555 GROSSMONT CENTER DRIVE BOX 58,91942,"$56,712","$10,835",1,0.191049341,130,"1,408,534.00"
"CHULA VISTA, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,CHULA VISTA,50222,SHARP CHULA VISTA MEDICAL CENTER,CA,751 MEDICAL CENTER COURT,91911,"$85,224","$13,032",1,0.152912683,139,"1,811,420.00"
"SAN DIEGO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Diego,SAN DIEGO,50077,SCRIPPS MERCY HOSPITAL,CA,4077 5TH AVE,92103,"$68,632","$13,537",1,0.1972422,172,"2,328,399.00"
"SAN FRANCISCO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,SAN FRANCISCO,50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,CA,3555 CESAR CHAVEZ STREET,94110,"$59,152","$16,503",1,0.278987739,14,"231,037.00"
"SAN FRANCISCO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,SAN FRANCISCO,50407,CHINESE HOSPITAL,CA,845 JACKSON ST,94133,"$59,362","$15,646",1,0.263562751,19,"297,269.00"
"NOVATO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,NOVATO,50131,NOVATO COMMUNITY HOSPITAL,CA,180 ROWLAND WAY,94945,"$77,617","$13,876",1,0.178776258,20,"277,521"
"VALLEJO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,VALLEJO,50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,CA,975 SERENO DR,94589,"$31,298","$11,412",1,0.364634675,23,"262,483.00"
"VALLEJO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,VALLEJO,50101,SUTTER SOLANO MEDICAL CENTER,CA,300 HOSPITAL DR,94589,"$60,213","$14,419",1,0.239465869,23,"331,637"
"SAN FRANCISCO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,SAN FRANCISCO,50228,SAN FRANCISCO GENERAL HOSPITAL,CA,1001 POTRERO AVENUE,94110,"$106,208","$29,861",1,0.28115712,27,"806,247"
"SAN FRANCISCO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,SAN FRANCISCO,50152,SAINT FRANCIS MEMORIAL HOSPITAL,CA,900 HYDE ST,94109,"$91,368","$15,640",1,0.17117813,42,"656,887.00"
"GREENBRAE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,GREENBRAE,50360,MARIN GENERAL HOSPITAL,CA,"250 BON AIR ROAD, PO BOX 8010",94904,"$93,851","$13,524",1,0.144095339,45,"608,559.00"
"SAN FRANCISCO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,SAN FRANCISCO,50457,ST MARY'S MEDICAL CENTER,CA,450 STANYAN ST,94117,"$87,865","$14,344",1,0.163253034,49,"702,867.00"
"SAN FRANCISCO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,SAN FRANCISCO,50454,UCSF Medical Center,CA,"505 PARNASSUS AVE, BOX 0296",94143,"$80,324","$21,706",1,0.27023266,49,"1,063,599.00"
"SAN FRANCISCO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,SAN FRANCISCO,50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,CA,2333 BUCHANAN STREET,94115,"$72,987","$17,509",1,0.239894341,63,"1,103,080.00"
"SAN PABLO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Francisco,SAN PABLO,50079,DOCTORS MEDICAL CENTER-SAN PABLO,CA,2000 VALE RD,94806,"$76,194","$14,262",1,0.187177203,124,"1,768,468.00"
"SAN JOSE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Jose,SAN JOSE,50604,KAISER FOUNDATION HOSPITAL-SAN JOSE,CA,250 HOSPITAL PARKWAY,95119,"$36,237","$12,029",1,0.331943493,11,"132,315.00"
"HOLLISTER, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Jose,HOLLISTER,50296,HAZEL HAWKINS MEMORIAL HOSPITAL,CA,911 SUNSET DRIVE,95023,"$69,523","$17,156",1,0.246765467,12,"205,871.00"
"SAN JOSE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Jose,SAN JOSE,50038,SANTA CLARA VALLEY MEDICAL CENTER,CA,751 SOUTH BASCOM AVENUE,95128,"$66,088","$21,698",1,0.328316069,27,"585,838.00"
"GILROY, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Jose,GILROY,50688,SAINT LOUISE REGIONAL HOSPITAL,CA,9400 NO NAME UNO,95020,"$85,984","$14,219",1,0.165373493,39,"554,560.00"
"SAN JOSE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Jose,SAN JOSE,50153,O'CONNOR HOSPITAL,CA,2105 FOREST AVENUE,95128,"$97,347","$15,149",1,0.155620828,72,"1,090,740.00"
"MOUNTAIN VIEW, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Jose,MOUNTAIN VIEW,50308,EL CAMINO HOSPITAL,CA,2500 GRANT ROAD,94040,"$89,818","$13,272",1,0.147768823,94,"1,247,594.00"
"SAN JOSE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Jose,SAN JOSE,50380,GOOD SAMARITAN HOSPITAL,CA,2425 SAMARITAN DRIVE,95124,"$89,351","$12,838",1,0.143676319,94,"1,206,742.00"
"SAN JOSE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Jose,SAN JOSE,50125,REGIONAL MEDICAL CENTER OF SAN JOSE,CA,225 N JACKSON AVENUE,95116,"$118,406","$17,054",1,0.144029175,109,"1,858,881.00"
"SAN LUIS OBISPO, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Luis Obispo,SAN LUIS OBISPO,50506,SIERRA VISTA REGIONAL MEDICAL CENTER,CA,1010 MURRAY ST,93405,"$74,773","$10,495",1,0.140359503,17,"178,417.00"
"ARROYO GRANDE, CA",Circulatory System,HEART FAILURE & SHOCK W MCC,291,CA - San Luis Obispo,ARROYO GRANDE,50016,ARROYO GRANDE COMMUNITY HOSPITAL,CA,345 S HALCYON RD,93420,"$48,187","$9,680",1,0.200881985,20,"193,597"
