u,v,w,x,y,z
18.272,-7.7843,-0.024191,126.29,47.5,12.571
16.097,-6.3823,-0.012604,127.89,47.5,12.571
14.234,-4.2793,0.010569,129.49,47.5,12.571
13.302,-3.5782,0.010569,131.09,47.5,12.571
12.06,-3.9287,-0.001017,132.7,47.5,12.571
11.128,-1.8257,-0.22116,134.3,47.5,12.571
18.272,-3.2277,0.13802,70.188,47.5,13.714
16.408,-1.8257,-0.012604,71.791,47.5,13.714
14.545,-0.42369,-0.001017,73.393,47.5,13.714
13.302,0.97834,-0.001017,74.996,47.5,13.714
12.992,2.0299,-0.001017,76.599,47.5,13.714
12.06,2.3804,-0.001017,78.202,47.5,13.714
10.818,0.62783,-0.001017,79.805,47.5,13.714
10.818,-1.8257,-0.001017,81.407,47.5,13.714
10.507,-1.4752,-0.012604,83.01,47.5,13.714
12.06,-0.42369,-0.012604,84.613,47.5,13.714
10.818,3.7824,-0.012604,86.216,47.5,13.714
11.439,10.091,-0.012604,87.819,47.5,13.714
10.507,14.999,-0.001017,89.421,47.5,13.714
10.818,18.504,0.010569,91.024,47.5,13.714
10.818,18.854,-0.001017,92.627,47.5,13.714
10.818,18.153,-0.001017,94.23,47.5,13.714
10.818,18.504,-0.001017,95.833,47.5,13.714
11.439,17.452,-0.001017,97.435,47.5,13.714
12.371,15.7,-0.001017,99.038,47.5,13.714
11.439,12.195,-0.001017,100.64,47.5,13.714
12.992,10.091,-0.001017,102.24,47.5,13.714
12.371,7.9885,-0.001017,103.85,47.5,13.714
13.302,4.8339,-0.001017,105.45,47.5,13.714
14.855,4.1329,-0.001017,107.05,47.5,13.714
16.719,3.0814,-0.001017,108.66,47.5,13.714
18.893,2.7309,-0.001017,110.26,47.5,13.714
20.446,1.6793,-0.001017,111.86,47.5,13.714
21.377,-0.77419,-0.012604,113.46,47.5,13.714
21.377,-3.9287,-0.024191,115.07,47.5,13.714
22.93,-9.5368,-0.024191,116.67,47.5,13.714
23.862,-13.042,-0.012604,118.27,47.5,13.714
21.377,-13.392,-0.024191,119.87,47.5,13.714
22.309,-14.093,-0.012604,121.48,47.5,13.714
20.446,-13.392,-0.012604,123.08,47.5,13.714
16.719,-9.8873,-0.012604,124.68,47.5,13.714
15.166,-7.0833,-0.024191,126.29,47.5,13.714
12.681,-5.6813,-0.012604,127.89,47.5,13.714
11.439,-3.2277,-0.001017,129.49,47.5,13.714
11.128,-3.2277,-0.001017,131.09,47.5,13.714
10.196,-3.5782,-0.001017,132.7,47.5,13.714
9.5753,-1.8257,-0.22116,134.3,47.5,13.714
14.855,-1.8257,0.17278,70.188,47.5,14.857
13.302,-1.1247,-0.012604,71.791,47.5,14.857
12.06,0.27732,-0.001017,73.393,47.5,14.857
11.128,1.6793,-0.001017,74.996,47.5,14.857
10.818,2.7309,-0.001017,76.599,47.5,14.857
10.196,3.0814,-0.001017,78.202,47.5,14.857
9.5753,1.3288,-0.001017,79.805,47.5,14.857
9.5753,-1.4752,-0.001017,81.407,47.5,14.857
9.5753,-1.8257,-0.012604,83.01,47.5,14.857
10.507,-1.1247,-0.012604,84.613,47.5,14.857
9.2647,5.1844,-0.012604,86.216,47.5,14.857
10.196,11.844,-0.001017,87.819,47.5,14.857
8.6436,13.597,-0.001017,89.421,47.5,14.857
8.6436,16.401,0.010569,91.024,47.5,14.857
8.6436,16.05,-0.001017,92.627,47.5,14.857
8.0224,13.947,-0.001017,94.23,47.5,14.857
7.4013,12.545,-0.001017,95.833,47.5,14.857
8.0224,11.143,-0.001017,97.435,47.5,14.857
8.333,10.091,-0.001017,99.038,47.5,14.857
7.4013,8.339,-0.001017,100.64,47.5,14.857
8.6436,7.6379,-0.001017,102.24,47.5,14.857
8.333,6.9369,-0.001017,103.85,47.5,14.857
8.6436,4.8339,-0.001017,105.45,47.5,14.857
9.2647,3.7824,-0.001017,107.05,47.5,14.857
10.818,3.0814,-0.001017,108.66,47.5,14.857
12.371,2.7309,-0.001017,110.26,47.5,14.857
13.923,2.0299,-0.001017,111.86,47.5,14.857
15.166,0.62783,-0.012604,113.46,47.5,14.857
16.097,-1.4752,-0.012604,115.07,47.5,14.857
18.272,-7.0833,-0.012604,116.67,47.5,14.857
19.824,-10.238,-0.012604,118.27,47.5,14.857
18.582,-10.238,-0.024191,119.87,47.5,14.857
20.446,-10.939,-0.012604,121.48,47.5,14.857
19.824,-10.939,-0.012604,123.08,47.5,14.857
16.097,-8.4853,-0.012604,124.68,47.5,14.857
14.855,-5.3308,-0.012604,126.29,47.5,14.857
13.302,-5.3308,-0.001017,127.89,47.5,14.857
12.681,-4.6298,-0.001017,129.49,47.5,14.857
12.371,-4.2793,-0.001017,131.09,47.5,14.857
10.818,-3.9287,-0.001017,132.7,47.5,14.857
10.507,-1.8257,-0.22116,134.3,47.5,14.857
12.06,-0.42369,0.20754,70.188,47.5,16.0
10.818,0.27732,-0.012604,71.791,47.5,16.0
9.5753,1.3288,-0.001017,73.393,47.5,16.0
8.9541,2.3804,-0.001017,74.996,47.5,16.0
8.9541,3.0814,-0.001017,76.599,47.5,16.0
8.6436,3.4319,-0.001017,78.202,47.5,16.0
8.6436,2.0299,-0.001017,79.805,47.5,16.0
8.9541,-0.77419,-0.001017,81.407,47.5,16.0
8.9541,-1.8257,-0.001017,83.01,47.5,16.0
9.2647,-1.8257,-0.001017,84.613,47.5,16.0
8.333,7.2874,-0.001017,86.216,47.5,16.0
8.9541,13.947,-0.001017,87.819,47.5,16.0
7.4013,11.844,-0.001017,89.421,47.5,16.0
7.0907,13.246,0.010569,91.024,47.5,16.0
6.7801,11.844,0.010569,92.627,47.5,16.0
6.1589,9.04,-0.001017,94.23,47.5,16.0
5.2272,4.8339,-0.001017,95.833,47.5,16.0
5.5378,3.0814,-0.001017,97.435,47.5,16.0
6.4695,3.7824,-0.001017,99.038,47.5,16.0
5.5378,3.4319,-0.001017,100.64,47.5,16.0
7.0907,5.1844,-0.012604,102.24,47.5,16.0
7.4013,6.5864,-0.012604,103.85,47.5,16.0
6.7801,5.1844,-0.001017,105.45,47.5,16.0
6.1589,3.4319,-0.001017,107.05,47.5,16.0
6.7801,2.0299,-0.001017,108.66,47.5,16.0
8.0224,1.3288,-0.001017,110.26,47.5,16.0
8.6436,0.97834,-0.001017,111.86,47.5,16.0
9.5753,0.97834,-0.012604,113.46,47.5,16.0
11.128,-0.073181,-0.001017,115.07,47.5,16.0
14.234,-4.9803,-0.012604,116.67,47.5,16.0
16.408,-7.4338,-0.012604,118.27,47.5,16.0
16.408,-7.4338,-0.024191,119.87,47.5,16.0
18.893,-8.1348,-0.012604,121.48,47.5,16.0
19.203,-8.8358,-0.012604,123.08,47.5,16.0
16.719,-6.7328,-0.001017,124.68,47.5,16.0
15.166,-2.8772,0.010569,126.29,47.5,16.0
14.855,-4.6298,-0.001017,127.89,47.5,16.0
14.855,-6.3823,-0.001017,129.49,47.5,16.0
14.545,-5.6813,-0.001017,131.09,47.5,16.0
12.681,-4.6298,-0.001017,132.7,47.5,16.0
11.439,-2.5267,-0.20958,134.3,47.5,16.0
-3.1584,-0.073182,-0.001017,70.188,48.75,-0.002
-2.5373,0.27732,-0.001017,71.791,48.75,-0.002
-2.2267,0.27732,-0.001017,73.393,48.75,-0.002
-0.98438,0.27732,-0.001017,74.996,48.75,-0.002
0.25794,-1.1247,-0.001017,76.599,48.75,-0.002
0.87909,0.62783,-0.001017,78.202,48.75,-0.002
-0.36322,3.7824,-0.001017,79.805,48.75,-0.002
0.87909,3.4319,-0.001017,81.407,48.75,-0.002
2.432,3.4319,-0.001017,83.01,48.75,-0.002
2.7426,2.7309,-0.001017,84.613,48.75,-0.002
1.5003,1.6793,-0.001017,86.216,48.75,-0.002
1.5003,1.6793,-0.001017,87.819,48.75,-0.002
0.87909,0.97833,-0.001017,89.421,48.75,-0.002
0.87909,-0.42369,-0.001017,91.024,48.75,-0.002
1.1897,-1.8257,-0.001017,92.627,48.75,-0.002
2.1214,-1.1247,-0.001017,94.23,48.75,-0.002
0.56851,-1.4752,-0.001017,95.833,48.75,-0.002
0.25794,-1.8257,-0.001017,97.435,48.75,-0.002
-1.6055,-1.8257,-0.001017,99.038,48.75,-0.002
-2.5373,-2.1762,-0.001017,100.64,48.75,-0.002
-2.8479,-1.8257,-0.001017,102.24,48.75,-0.002
-3.7796,-1.8257,-0.001017,103.85,48.75,-0.002
-4.7113,-1.4752,-0.001017,105.45,48.75,-0.002
-3.1584,-2.5267,-0.001017,107.05,48.75,-0.002
0.25794,-3.9287,-0.001017,108.66,48.75,-0.002
5.2272,-4.9803,-0.001017,110.26,48.75,-0.002
8.6436,-4.9803,-0.001017,111.86,48.75,-0.002
10.818,-6.0318,-0.001017,113.46,48.75,-0.002
10.196,-6.7328,-0.001017,115.07,48.75,-0.002
6.7801,-8.1348,-0.001017,116.67,48.75,-0.002
5.5378,-8.4853,-0.001017,118.27,48.75,-0.002
3.6743,-8.1348,-0.001017,119.87,48.75,-0.002
1.5003,-7.4338,-0.001017,121.48,48.75,-0.002
0.25794,-6.3823,-0.001017,123.08,48.75,-0.002
-0.98438,-5.6813,-0.001017,124.68,48.75,-0.002
-0.6738,-4.9803,-0.001017,126.29,48.75,-0.002
0.25794,-5.3308,-0.001017,127.89,48.75,-0.002
0.56851,-3.2277,-0.001017,129.49,48.75,-0.002
2.432,-1.8257,-0.001017,131.09,48.75,-0.002
4.2955,-1.8257,-0.001017,132.7,48.75,-0.002
6.4695,-1.8257,-0.001017,134.3,48.75,-0.002
-5.6431,3.0814,-0.1053,70.188,48.75,1.141
-5.3325,5.1844,-0.012604,71.791,48.75,1.141
-4.7113,7.2874,-0.012604,73.393,48.75,1.141
-3.1584,8.339,-0.024191,74.996,48.75,1.141
-2.2267,9.04,-0.024191,76.599,48.75,1.141
0.87909,6.2359,-0.024191,78.202,48.75,1.141
1.5003,6.5864,-0.024191,79.805,48.75,1.141
2.432,5.5349,-0.012604,81.407,48.75,1.141
2.7426,4.4834,-0.012604,83.01,48.75,1.141
2.7426,2.7309,-0.001017,84.613,48.75,1.141
1.5003,1.6793,-0.001017,86.216,48.75,1.141
1.5003,1.6793,-0.001017,87.819,48.75,1.141
0.87909,0.97834,-0.001017,89.421,48.75,1.141
0.87909,-0.42369,-0.001017,91.024,48.75,1.141
1.1897,-1.8257,-0.001017,92.627,48.75,1.141
2.1214,-2.1762,-0.012604,94.23,48.75,1.141
0.56851,-3.2277,-0.012604,95.833,48.75,1.141
-0.6738,-5.6813,-0.012604,97.435,48.75,1.141
-2.5373,-6.0318,-0.012604,99.038,48.75,1.141
-3.7796,-5.3308,-0.012604,100.64,48.75,1.141
-5.0219,-2.5267,-0.001017,102.24,48.75,1.141
-5.6431,-1.8257,-0.001017,103.85,48.75,1.141
-7.5065,0.62783,-0.001017,105.45,48.75,1.141
-6.5748,2.7309,-0.024191,107.05,48.75,1.141
-2.2267,1.6793,-0.035777,108.66,48.75,1.141
2.7426,1.3288,-0.024191,110.26,48.75,1.141
6.4695,0.62783,-0.001017,111.86,48.75,1.141
8.9541,-1.4752,-0.001017,113.46,48.75,1.141
11.128,-4.9803,0.010569,115.07,48.75,1.141
11.128,-7.4338,0.033743,116.67,48.75,1.141
11.439,-10.588,0.022156,118.27,48.75,1.141
10.196,-11.64,0.033743,119.87,48.75,1.141
7.0907,-11.64,0.033743,121.48,48.75,1.141
5.2272,-10.939,0.022156,123.08,48.75,1.141
3.6743,-8.4853,0.010569,124.68,48.75,1.141
4.2955,-5.6813,-0.001017,126.29,48.75,1.141
6.1589,-5.3308,-0.012604,127.89,48.75,1.141
8.0224,-5.6813,-0.012604,129.49,48.75,1.141
9.5753,-7.0833,-0.012604,131.09,48.75,1.141
10.507,-3.9287,-0.012604,132.7,48.75,1.141
10.196,-2.5267,-0.012604,134.3,48.75,1.141
-5.3325,3.4319,-0.22116,70.188,48.75,2.284
-5.3325,6.2359,-0.012604,71.791,48.75,2.284
-4.7113,8.339,-0.024191,73.393,48.75,2.284
-3.1584,10.442,-0.024191,74.996,48.75,2.284
-1.6055,11.143,-0.035777,76.599,48.75,2.284
0.87909,10.792,-0.047364,78.202,48.75,2.284
2.1214,11.143,-0.035777,79.805,48.75,2.284
2.7426,9.3905,-0.024191,81.407,48.75,2.284
3.0531,7.2874,-0.012604,83.01,48.75,2.284
3.3637,4.4834,-0.012604,84.613,48.75,2.284
2.7426,3.0814,-0.001017,86.216,48.75,2.284
3.0531,2.3804,-0.001017,87.819,48.75,2.284
2.432,0.97834,-0.012604,89.421,48.75,2.284
3.0531,-0.77419,-0.024191,91.024,48.75,2.284
3.3637,-4.2793,-0.035777,92.627,48.75,2.284
4.606,-6.3823,-0.024191,94.23,48.75,2.284
4.606,-4.6298,-0.035777,95.833,48.75,2.284
4.606,-4.2793,-0.024191,97.435,48.75,2.284
3.0531,-0.42369,0.010569,99.038,48.75,2.284
4.606,6.2359,0.022156,100.64,48.75,2.284
6.4695,9.04,0.033743,102.24,48.75,2.284
4.606,10.442,0.045329,103.85,48.75,2.284
1.5003,16.401,0.045329,105.45,48.75,2.284
2.1214,15.349,-0.012604,107.05,48.75,2.284
5.2272,9.04,-0.058951,108.66,48.75,2.284
8.333,6.2359,-0.035777,110.26,48.75,2.284
12.06,6.9369,0.010569,111.86,48.75,2.284
13.923,3.4319,0.022156,113.46,48.75,2.284
15.166,-1.8257,0.033743,115.07,48.75,2.284
16.097,-8.8358,0.056916,116.67,48.75,2.284
15.476,-12.341,0.080089,118.27,48.75,2.284
13.923,-17.598,0.080089,119.87,48.75,2.284
11.128,-22.155,0.080089,121.48,48.75,2.284
8.9541,-21.454,0.045329,123.08,48.75,2.284
7.4013,-17.598,0.010569,124.68,48.75,2.284
8.333,-12.691,-0.012604,126.29,48.75,2.284
9.2647,-9.1863,-0.035777,127.89,48.75,2.284
8.9541,-5.6813,-0.024191,129.49,48.75,2.284
10.196,-5.3308,-0.012604,131.09,48.75,2.284
11.128,-5.6813,-0.012604,132.7,48.75,2.284
12.06,-6.3823,-0.070537,134.3,48.75,2.284
-3.7796,3.4319,-0.33703,70.188,48.75,3.427
-4.4008,6.2359,-0.024191,71.791,48.75,3.427
-4.4008,8.339,-0.024191,73.393,48.75,3.427
-3.1584,10.442,-0.024191,74.996,48.75,3.427
-1.6055,11.844,-0.047364,76.599,48.75,3.427
0.25794,12.896,-0.047364,78.202,48.75,3.427
1.1897,11.844,-0.024191,79.805,48.75,3.427
2.432,9.741,-0.012604,81.407,48.75,3.427
2.7426,6.9369,-0.012604,83.01,48.75,3.427
3.3637,5.1844,-0.012604,84.613,48.75,3.427
3.0531,3.4319,-0.012604,86.216,48.75,3.427
4.606,2.3804,-0.001017,87.819,48.75,3.427
4.9166,0.62783,-0.035777,89.421,48.75,3.427
6.1589,-1.1247,-0.047364,91.024,48.75,3.427
6.7801,-3.5782,-0.058951,92.627,48.75,3.427
8.9541,-2.8772,-0.035777,94.23,48.75,3.427
11.128,2.7309,-0.024191,95.833,48.75,3.427
12.992,9.04,-0.001017,97.435,48.75,3.427
10.507,10.091,0.045329,99.038,48.75,3.427
9.5753,9.741,0.033743,100.64,48.75,3.427
9.5753,7.9885,0.033743,102.24,48.75,3.427
9.5753,6.9369,0.045329,103.85,48.75,3.427
9.2647,13.246,0.045329,105.45,48.75,3.427
10.507,13.246,-0.035777,107.05,48.75,3.427
13.923,4.1329,-0.082124,108.66,48.75,3.427
14.855,2.3804,-0.047364,110.26,48.75,3.427
17.961,5.1844,0.010569,111.86,48.75,3.427
19.203,1.6793,0.033743,113.46,48.75,3.427
20.446,-4.2793,0.045329,115.07,48.75,3.427
21.067,-10.939,0.080089,116.67,48.75,3.427
20.756,-15.495,0.080089,118.27,48.75,3.427
18.893,-21.454,0.091676,119.87,48.75,3.427
15.166,-24.609,0.080089,121.48,48.75,3.427
12.371,-22.856,0.056916,123.08,48.75,3.427
10.196,-18.299,0.010569,124.68,48.75,3.427
8.9541,-13.042,-0.024191,126.29,48.75,3.427
8.9541,-6.7328,-0.047364,127.89,48.75,3.427
9.2647,-4.6298,-0.035777,129.49,48.75,3.427
8.9541,-5.6813,-0.012604,131.09,48.75,3.427
8.9541,-6.0318,-0.012604,132.7,48.75,3.427
9.5753,-6.3823,-0.093711,134.3,48.75,3.427
-1.6055,3.4319,-0.4529,70.188,48.75,4.57
-2.8479,6.5864,-0.024191,71.791,48.75,4.57
-3.1584,8.6895,-0.024191,73.393,48.75,4.57
-2.8479,11.143,-0.024191,74.996,48.75,4.57
-2.2267,12.896,-0.047364,76.599,48.75,4.57
-0.36322,14.298,-0.047364,78.202,48.75,4.57
0.87909,13.246,-0.024191,79.805,48.75,4.57
2.432,11.143,-0.012604,81.407,48.75,4.57
3.3637,8.6895,-0.012604,83.01,48.75,4.57
4.606,6.5864,-0.012604,84.613,48.75,4.57
4.606,3.4319,-0.012604,86.216,48.75,4.57
6.4695,2.0299,-0.012604,87.819,48.75,4.57
7.0907,1.3288,-0.047364,89.421,48.75,4.57
8.9541,0.97834,-0.070537,91.024,48.75,4.57
10.818,2.0299,-0.058951,92.627,48.75,4.57
12.371,9.04,-0.012604,94.23,48.75,4.57
14.855,15.7,-0.012604,95.833,48.75,4.57
16.719,16.751,0.010569,97.435,48.75,4.57
17.961,13.947,0.045329,99.038,48.75,4.57
17.961,12.545,0.033743,100.64,48.75,4.57
17.961,9.741,0.022156,102.24,48.75,4.57
17.029,7.9885,0.045329,103.85,48.75,4.57
15.476,12.545,0.022156,105.45,48.75,4.57
15.166,11.844,-0.047364,107.05,48.75,4.57
17.34,0.97834,-0.082124,108.66,48.75,4.57
17.029,-0.073181,-0.058951,110.26,48.75,4.57
21.067,5.5349,0.010569,111.86,48.75,4.57
22.93,3.0814,0.033743,113.46,48.75,4.57
23.862,-3.9287,0.033743,115.07,48.75,4.57
23.862,-9.8873,0.056916,116.67,48.75,4.57
23.241,-15.495,0.080089,118.27,48.75,4.57
22.93,-23.207,0.10326,119.87,48.75,4.57
20.756,-28.114,0.091676,121.48,48.75,4.57
16.719,-24.609,0.056916,123.08,48.75,4.57
13.923,-19.0,-0.001017,124.68,48.75,4.57
12.06,-13.743,-0.024191,126.29,48.75,4.57
11.128,-6.7328,-0.047364,127.89,48.75,4.57
12.06,-2.5267,-0.035777,129.49,48.75,4.57
10.818,-4.6298,-0.012604,131.09,48.75,4.57
10.507,-5.3308,-0.012604,132.7,48.75,4.57
10.507,-5.3308,-0.12847,134.3,48.75,4.57
3.6743,1.3288,-0.54559,70.188,48.75,5.713
1.1897,4.8339,-0.024191,71.791,48.75,5.713
-0.36322,8.339,-0.024191,73.393,48.75,5.713
-0.98438,11.494,-0.024191,74.996,48.75,5.713
-0.6738,13.947,-0.047364,76.599,48.75,5.713
0.87909,16.05,-0.047364,78.202,48.75,5.713
1.5003,14.999,-0.024191,79.805,48.75,5.713
3.3637,12.545,-0.012604,81.407,48.75,5.713
4.9166,9.741,-0.012604,83.01,48.75,5.713
6.1589,7.6379,-0.012604,84.613,48.75,5.713
6.4695,4.1329,-0.012604,86.216,48.75,5.713
8.6436,2.0299,-0.001017,87.819,48.75,5.713
9.2647,4.8339,-0.035777,89.421,48.75,5.713
11.128,8.6895,-0.058951,91.024,48.75,5.713
13.923,11.494,-0.035777,92.627,48.75,5.713
17.029,17.452,0.010569,94.23,48.75,5.713
20.446,20.957,-0.001017,95.833,48.75,5.713
20.135,19.906,-0.001017,97.435,48.75,5.713
18.272,16.401,0.033743,99.038,48.75,5.713
18.893,14.298,0.022156,100.64,48.75,5.713
19.824,9.741,0.010569,102.24,48.75,5.713
18.582,8.339,0.033743,103.85,48.75,5.713
18.582,11.494,0.022156,105.45,48.75,5.713
18.582,12.195,-0.047364,107.05,48.75,5.713
20.135,0.62783,-0.070537,108.66,48.75,5.713
18.272,-1.8257,-0.047364,110.26,48.75,5.713
21.067,4.1329,-0.001017,111.86,48.75,5.713
23.862,1.3288,0.022156,113.46,48.75,5.713
25.104,-5.3308,0.022156,115.07,48.75,5.713
26.036,-11.64,0.033743,116.67,48.75,5.713
25.725,-17.248,0.045329,118.27,48.75,5.713
25.104,-24.959,0.080089,119.87,48.75,5.713
23.862,-30.918,0.080089,121.48,48.75,5.713
20.135,-27.413,0.033743,123.08,48.75,5.713
17.34,-22.506,-0.012604,124.68,48.75,5.713
16.097,-16.196,-0.047364,126.29,48.75,5.713
14.855,-8.1348,-0.047364,127.89,48.75,5.713
14.545,-3.9287,-0.035777,129.49,48.75,5.713
12.992,-5.6813,-0.012604,131.09,48.75,5.713
12.371,-6.7328,-0.012604,132.7,48.75,5.713
11.439,-7.0833,-0.15164,134.3,48.75,5.713
10.507,-0.77419,-0.58035,70.188,48.75,6.856
8.333,1.6793,-0.012604,71.791,48.75,6.856
6.1589,4.1329,-0.024191,73.393,48.75,6.856
4.606,7.2874,-0.024191,74.996,48.75,6.856
3.6743,10.442,-0.035777,76.599,48.75,6.856
3.6743,13.597,-0.035777,78.202,48.75,6.856
3.6743,14.298,-0.024191,79.805,48.75,6.856
5.2272,13.246,-0.012604,81.407,48.75,6.856
6.7801,10.793,-0.012604,83.01,48.75,6.856
8.0224,8.6895,-0.012604,84.613,48.75,6.856
8.0224,6.9369,-0.012604,86.216,48.75,6.856
9.5753,5.1844,-0.001017,87.819,48.75,6.856
12.06,11.494,-0.012604,89.421,48.75,6.856
14.234,16.05,-0.024191,91.024,48.75,6.856
16.719,19.555,-0.012604,92.627,48.75,6.856
20.446,22.71,0.022156,94.23,48.75,6.856
23.862,24.813,-0.001017,95.833,48.75,6.856
23.862,22.359,-0.001017,97.435,48.75,6.856
22.62,18.153,0.010569,99.038,48.75,6.856
24.173,16.05,-0.001017,100.64,48.75,6.856
25.104,11.844,0.010569,102.24,48.75,6.856
26.036,10.442,0.022156,103.85,48.75,6.856
26.036,10.793,0.010569,105.45,48.75,6.856
25.725,9.04,-0.035777,107.05,48.75,6.856
27.278,-1.8257,-0.058951,108.66,48.75,6.856
26.036,-4.9803,-0.035777,110.26,48.75,6.856
27.278,0.27732,-0.001017,111.86,48.75,6.856
27.278,-0.77419,-0.001017,113.46,48.75,6.856
27.899,-5.6813,-0.001017,115.07,48.75,6.856
28.21,-12.341,0.010569,116.67,48.75,6.856
27.899,-17.949,0.022156,118.27,48.75,6.856
27.899,-25.31,0.045329,119.87,48.75,6.856
26.968,-31.268,0.033743,121.48,48.75,6.856
23.862,-27.763,0.010569,123.08,48.75,6.856
21.377,-22.506,-0.035777,124.68,48.75,6.856
19.203,-15.846,-0.058951,126.29,48.75,6.856
18.272,-7.4338,-0.035777,127.89,48.75,6.856
17.34,-4.2793,-0.024191,129.49,48.75,6.856
15.166,-6.7328,-0.024191,131.09,48.75,6.856
13.923,-7.7843,-0.012604,132.7,48.75,6.856
12.371,-8.4853,-0.19799,134.3,48.75,6.856
17.029,-2.1762,-0.56876,70.188,48.75,7.999
14.855,-1.1247,-0.012604,71.791,48.75,7.999
12.681,0.62783,-0.024191,73.393,48.75,7.999
10.818,2.3804,-0.024191,74.996,48.75,7.999
9.2647,5.1844,-0.035777,76.599,48.75,7.999
8.333,9.04,-0.035777,78.202,48.75,7.999
7.4013,10.442,-0.024191,79.805,48.75,7.999
8.0224,10.442,-0.012604,81.407,48.75,7.999
8.6436,9.3905,-0.012604,83.01,48.75,7.999
9.2647,9.04,-0.012604,84.613,48.75,7.999
9.5753,8.339,-0.012604,86.216,48.75,7.999
12.06,9.741,-0.001017,87.819,48.75,7.999
15.476,17.803,-0.001017,89.421,48.75,7.999
18.893,22.359,-0.001017,91.024,48.75,7.999
21.998,25.864,0.010569,92.627,48.75,7.999
25.725,27.617,0.022156,94.23,48.75,7.999
28.831,28.318,-0.001017,95.833,48.75,7.999
29.142,25.514,-0.012604,97.435,48.75,7.999
28.521,20.607,-0.001017,99.038,48.75,7.999
30.074,18.153,-0.001017,100.64,48.75,7.999
31.005,14.999,0.010569,102.24,48.75,7.999
32.558,12.545,0.022156,103.85,48.75,7.999
32.869,10.091,0.010569,105.45,48.75,7.999
32.869,5.5349,-0.024191,107.05,48.75,7.999
35.664,-4.6298,-0.047364,108.66,48.75,7.999
35.043,-8.4853,-0.024191,110.26,48.75,7.999
36.285,-4.2793,-0.001017,111.86,48.75,7.999
34.422,-4.6298,-0.012604,113.46,48.75,7.999
33.179,-8.1348,-0.012604,115.07,48.75,7.999
32.248,-14.093,-0.012604,116.67,48.75,7.999
31.316,-17.949,-0.001017,118.27,48.75,7.999
30.695,-24.258,0.010569,119.87,48.75,7.999
29.763,-29.516,0.010569,121.48,48.75,7.999
26.036,-26.011,-0.001017,123.08,48.75,7.999
22.93,-21.104,-0.035777,124.68,48.75,7.999
20.135,-14.444,-0.058951,126.29,48.75,7.999
18.893,-6.3823,-0.035777,127.89,48.75,7.999
18.582,-4.2793,-0.012604,129.49,48.75,7.999
16.408,-6.7328,-0.012604,131.09,48.75,7.999
13.923,-7.0833,-0.012604,132.7,48.75,7.999
12.06,-8.1348,-0.24434,134.3,48.75,7.999
21.377,-3.9287,-0.51083,70.188,48.75,9.142
19.203,-2.5267,-0.012604,71.791,48.75,9.142
17.34,-1.4752,-0.012604,73.393,48.75,9.142
15.476,-0.77419,-0.012604,74.996,48.75,9.142
14.234,1.3288,-0.024191,76.599,48.75,9.142
12.992,3.4319,-0.035777,78.202,48.75,9.142
11.439,3.7824,-0.024191,79.805,48.75,9.142
10.818,4.1329,-0.012604,81.407,48.75,9.142
10.196,5.1844,-0.012604,83.01,48.75,9.142
10.196,7.2874,-0.012604,84.613,48.75,9.142
11.439,8.6895,-0.012604,86.216,48.75,9.142
14.855,13.246,-0.001017,87.819,48.75,9.142
19.203,21.308,-0.001017,89.421,48.75,9.142
23.241,26.565,0.010569,91.024,48.75,9.142
28.21,29.369,0.010569,92.627,48.75,9.142
31.316,30.771,0.010569,94.23,48.75,9.142
34.732,31.122,-0.001017,95.833,48.75,9.142
35.043,28.318,-0.012604,97.435,48.75,9.142
34.111,24.462,-0.012604,99.038,48.75,9.142
34.422,21.308,-0.001017,100.64,48.75,9.142
35.664,18.153,0.010569,102.24,48.75,9.142
37.217,13.947,0.010569,103.85,48.75,9.142
38.459,9.741,0.010569,105.45,48.75,9.142
39.701,4.1329,-0.012604,107.05,48.75,9.142
42.497,-6.3823,-0.035777,108.66,48.75,9.142
43.739,-10.939,-0.024191,110.26,48.75,9.142
44.981,-8.4853,-0.001017,111.86,48.75,9.142
43.739,-10.238,-0.001017,113.46,48.75,9.142
41.876,-13.392,-0.024191,115.07,48.75,9.142
39.08,-16.897,-0.024191,116.67,48.75,9.142
35.975,-17.949,-0.024191,118.27,48.75,9.142
32.869,-22.155,-0.012604,119.87,48.75,9.142
30.384,-26.361,-0.001017,121.48,48.75,9.142
25.725,-22.506,-0.012604,123.08,48.75,9.142
22.309,-17.949,-0.035777,124.68,48.75,9.142
18.582,-12.691,-0.047364,126.29,48.75,9.142
16.719,-5.6813,-0.024191,127.89,48.75,9.142
17.029,-3.5782,-0.012604,129.49,48.75,9.142
14.855,-5.3308,-0.012604,131.09,48.75,9.142
12.371,-5.3308,-0.001017,132.7,48.75,9.142
10.507,-4.9803,-0.2791,134.3,48.75,9.142
21.998,-3.9287,-0.41814,70.188,48.75,10.285
19.824,-2.5267,-0.012604,71.791,48.75,10.285
17.34,-1.4752,-0.012604,73.393,48.75,10.285
15.476,-0.77419,-0.012604,74.996,48.75,10.285
14.234,0.62783,-0.024191,76.599,48.75,10.285
12.992,2.3804,-0.024191,78.202,48.75,10.285
12.371,2.0299,-0.024191,79.805,48.75,10.285
11.439,1.3288,-0.012604,81.407,48.75,10.285
11.128,2.0299,-0.012604,83.01,48.75,10.285
11.439,4.8339,-0.012604,84.613,48.75,10.285
11.439,7.6379,-0.012604,86.216,48.75,10.285
